frame,abstime,reltime,Line 1 [C]
0,2018-06-13 13:29:48.361000,0.000000,2.867584e+001
10,2018-06-13 13:29:48.693000,0.332000,2.870127e+001
20,2018-06-13 13:29:49.027000,0.666000,2.870919e+001
30,2018-06-13 13:29:49.360000,0.999000,2.870545e+001
40,2018-06-13 13:29:49.693000,1.332000,2.870586e+001
50,2018-06-13 13:29:50.027000,1.666000,2.871295e+001
60,2018-06-13 13:29:50.360000,1.999000,2.872962e+001
70,2018-06-13 13:29:50.693000,2.332000,2.885024e+001
80,2018-06-13 13:29:51.027000,2.666000,3.127557e+001
90,2018-06-13 13:29:51.360000,2.999000,3.258776e+001
100,2018-06-13 13:29:51.694000,3.333000,3.259173e+001
110,2018-06-13 13:29:52.027000,3.666000,3.353637e+001
120,2018-06-13 13:29:52.359000,3.998000,3.385152e+001
130,2018-06-13 13:29:52.692000,4.331000,3.340248e+001
140,2018-06-13 13:29:53.026000,4.665000,3.329898e+001
150,2018-06-13 13:29:53.358000,4.997000,3.310910e+001
160,2018-06-13 13:29:53.693000,5.332000,3.366790e+001
170,2018-06-13 13:29:54.026000,5.665000,3.419328e+001
180,2018-06-13 13:29:54.359000,5.998000,3.517483e+001
190,2018-06-13 13:29:54.693000,6.332000,3.395959e+001
200,2018-06-13 13:29:55.026000,6.665000,3.336338e+001
210,2018-06-13 13:29:55.359000,6.998000,3.416193e+001
220,2018-06-13 13:29:55.693000,7.332000,3.408939e+001
230,2018-06-13 13:29:56.026000,7.665000,3.447909e+001
240,2018-06-13 13:29:56.359000,7.998000,3.547917e+001
250,2018-06-13 13:29:56.692000,8.331000,3.537732e+001
260,2018-06-13 13:29:57.025000,8.664000,3.626056e+001
270,2018-06-13 13:29:57.358000,8.997000,3.656070e+001
280,2018-06-13 13:29:57.692000,9.331000,3.746408e+001
290,2018-06-13 13:29:58.025000,9.664000,3.788402e+001
300,2018-06-13 13:29:58.359000,9.998000,3.797608e+001
310,2018-06-13 13:29:58.692000,10.331000,3.784856e+001
320,2018-06-13 13:29:59.024000,10.663000,3.753408e+001
