frame,abstime,reltime,Line 1 [C]
0,2018-06-13 13:13:32.978000,0.000000,2.868066e+001
10,2018-06-13 13:13:33.310000,0.332000,2.866553e+001
20,2018-06-13 13:13:33.644000,0.666000,2.863646e+001
30,2018-06-13 13:13:33.977000,0.999000,2.863049e+001
40,2018-06-13 13:13:34.310000,1.332000,2.864482e+001
50,2018-06-13 13:13:34.644000,1.666000,2.864841e+001
60,2018-06-13 13:13:34.977000,1.999000,2.864881e+001
70,2018-06-13 13:13:35.311000,2.333000,2.891264e+001
80,2018-06-13 13:13:35.644000,2.666000,3.007130e+001
90,2018-06-13 13:13:35.976000,2.998000,2.992504e+001
100,2018-06-13 13:13:36.309000,3.331000,2.994500e+001
110,2018-06-13 13:13:36.644000,3.666000,2.997353e+001
120,2018-06-13 13:13:36.976000,3.998000,2.974513e+001
130,2018-06-13 13:13:37.309000,4.331000,2.999669e+001
140,2018-06-13 13:13:37.644000,4.666000,3.050717e+001
150,2018-06-13 13:13:37.977000,4.999000,3.150679e+001
160,2018-06-13 13:13:38.310000,5.332000,3.286996e+001
170,2018-06-13 13:13:38.643000,5.665000,3.326150e+001
180,2018-06-13 13:13:38.976000,5.998000,3.377038e+001
190,2018-06-13 13:13:39.310000,6.332000,3.387930e+001
200,2018-06-13 13:13:39.643000,6.665000,3.401014e+001
210,2018-06-13 13:13:39.976000,6.998000,3.375893e+001
220,2018-06-13 13:13:40.310000,7.332000,3.427020e+001
230,2018-06-13 13:13:40.643000,7.665000,3.472587e+001
240,2018-06-13 13:13:40.975000,7.997000,3.547090e+001
250,2018-06-13 13:13:41.309000,8.331000,3.583613e+001
260,2018-06-13 13:13:41.643000,8.665000,3.643236e+001
270,2018-06-13 13:13:41.976000,8.998000,3.704961e+001
280,2018-06-13 13:13:42.310000,9.332000,3.616650e+001
290,2018-06-13 13:13:42.642000,9.664000,3.513885e+001
300,2018-06-13 13:13:42.976000,9.998000,3.409535e+001
310,2018-06-13 13:13:43.310000,10.332000,3.319971e+001
320,2018-06-13 13:13:43.642000,10.664000,3.235793e+001
330,2018-06-13 13:13:43.976000,10.998000,3.163818e+001
340,2018-06-13 13:13:44.309000,11.331000,3.118651e+001
