frame,abstime,reltime,Line 1 [C]
0,2018-06-13 13:20:03.289000,0.000000,2.865385e+001
10,2018-06-13 13:20:03.622000,0.333000,2.862943e+001
20,2018-06-13 13:20:03.955000,0.666000,2.860181e+001
30,2018-06-13 13:20:04.288000,0.999000,2.868305e+001
40,2018-06-13 13:20:04.621000,1.332000,2.865438e+001
50,2018-06-13 13:20:04.954000,1.665000,2.869791e+001
60,2018-06-13 13:20:05.288000,1.999000,2.868358e+001
70,2018-06-13 13:20:05.622000,2.333000,2.866288e+001
80,2018-06-13 13:20:05.955000,2.666000,2.869844e+001
90,2018-06-13 13:20:06.288000,2.999000,2.992500e+001
100,2018-06-13 13:20:06.621000,3.332000,3.052028e+001
110,2018-06-13 13:20:06.955000,3.666000,3.063219e+001
120,2018-06-13 13:20:07.289000,4.000000,3.107720e+001
130,2018-06-13 13:20:07.621000,4.332000,3.085054e+001
140,2018-06-13 13:20:07.955000,4.666000,3.068858e+001
150,2018-06-13 13:20:08.288000,4.999000,3.079231e+001
160,2018-06-13 13:20:08.620000,5.331000,3.088317e+001
170,2018-06-13 13:20:08.954000,5.665000,3.145575e+001
180,2018-06-13 13:20:09.287000,5.998000,3.246701e+001
190,2018-06-13 13:20:09.621000,6.332000,3.236109e+001
200,2018-06-13 13:20:09.954000,6.665000,3.203583e+001
210,2018-06-13 13:20:10.287000,6.998000,3.193820e+001
220,2018-06-13 13:20:10.621000,7.332000,3.203964e+001
230,2018-06-13 13:20:10.954000,7.665000,3.256557e+001
240,2018-06-13 13:20:11.287000,7.998000,3.256657e+001
250,2018-06-13 13:20:11.620000,8.331000,3.242941e+001
260,2018-06-13 13:20:11.954000,8.665000,3.217497e+001
270,2018-06-13 13:20:12.287000,8.998000,3.189534e+001
280,2018-06-13 13:20:12.621000,9.332000,3.285226e+001
290,2018-06-13 13:20:12.954000,9.665000,3.265768e+001
300,2018-06-13 13:20:13.288000,9.999000,3.286046e+001
310,2018-06-13 13:20:13.620000,10.331000,3.347546e+001
320,2018-06-13 13:20:13.952000,10.663000,3.347278e+001
330,2018-06-13 13:20:14.288000,10.999000,3.334322e+001
340,2018-06-13 13:20:14.620000,11.331000,3.336291e+001
350,2018-06-13 13:20:14.953000,11.664000,3.342014e+001
360,2018-06-13 13:20:15.287000,11.998000,3.368856e+001
370,2018-06-13 13:20:15.619000,12.330000,3.299184e+001
380,2018-06-13 13:20:15.955000,12.666000,3.244426e+001
390,2018-06-13 13:20:16.287000,12.998000,3.155654e+001
400,2018-06-13 13:20:16.620000,13.331000,3.115458e+001
410,2018-06-13 13:20:16.954000,13.665000,3.076807e+001
420,2018-06-13 13:20:17.286000,13.997000,3.042946e+001
430,2018-06-13 13:20:17.621000,14.332000,3.021458e+001
440,2018-06-13 13:20:17.954000,14.665000,2.995725e+001
450,2018-06-13 13:20:18.287000,14.998000,2.978067e+001
460,2018-06-13 13:20:18.620000,15.331000,2.970561e+001
470,2018-06-13 13:20:18.953000,15.664000,2.958374e+001
480,2018-06-13 13:20:19.286000,15.997000,2.953914e+001
490,2018-06-13 13:20:19.620000,16.331000,2.939911e+001
500,2018-06-13 13:20:19.953000,16.664000,2.938913e+001
510,2018-06-13 13:20:20.286000,16.997000,2.934652e+001
520,2018-06-13 13:20:20.620000,17.331000,2.930288e+001
530,2018-06-13 13:20:20.953000,17.664000,2.926703e+001
540,2018-06-13 13:20:21.286000,17.997000,2.923964e+001
550,2018-06-13 13:20:21.620000,18.331000,2.971791e+001
560,2018-06-13 13:20:21.953000,18.664000,3.148281e+001
570,2018-06-13 13:20:22.287000,18.998000,3.315903e+001
580,2018-06-13 13:20:22.620000,19.331000,3.406083e+001
590,2018-06-13 13:20:22.952000,19.663000,3.479142e+001
600,2018-06-13 13:20:23.287000,19.998000,3.541619e+001
610,2018-06-13 13:20:23.620000,20.331000,3.562641e+001
620,2018-06-13 13:20:23.952000,20.663000,3.590425e+001
630,2018-06-13 13:20:24.286000,20.997000,3.568674e+001
640,2018-06-13 13:20:24.619000,21.330000,3.484742e+001
650,2018-06-13 13:20:24.953000,21.664000,3.383931e+001
660,2018-06-13 13:20:25.286000,21.997000,3.298273e+001
670,2018-06-13 13:20:25.619000,22.330000,3.227235e+001
680,2018-06-13 13:20:25.952000,22.663000,3.167051e+001
690,2018-06-13 13:20:26.286000,22.997000,3.126531e+001
700,2018-06-13 13:20:26.618000,23.329000,3.084423e+001
710,2018-06-13 13:20:26.952000,23.663000,3.052609e+001
720,2018-06-13 13:20:27.286000,23.997000,3.017455e+001
730,2018-06-13 13:20:27.619000,24.330000,2.993858e+001
740,2018-06-13 13:20:27.953000,24.664000,2.975145e+001
750,2018-06-13 13:20:28.286000,24.997000,3.034999e+001
760,2018-06-13 13:20:28.620000,25.331000,3.217808e+001
770,2018-06-13 13:20:28.952000,25.663000,3.383290e+001
780,2018-06-13 13:20:29.284000,25.995000,3.501587e+001
790,2018-06-13 13:20:29.619000,26.330000,3.646907e+001
800,2018-06-13 13:20:29.951000,26.662000,3.672052e+001
810,2018-06-13 13:20:30.285000,26.996000,3.757728e+001
820,2018-06-13 13:20:30.619000,27.330000,3.774035e+001
830,2018-06-13 13:20:30.951000,27.662000,3.808167e+001
840,2018-06-13 13:20:31.285000,27.996000,3.757686e+001
850,2018-06-13 13:20:31.618000,28.329000,3.612472e+001
860,2018-06-13 13:20:31.951000,28.662000,3.484328e+001
870,2018-06-13 13:20:32.286000,28.997000,3.365920e+001
880,2018-06-13 13:20:32.618000,29.329000,3.264235e+001
890,2018-06-13 13:20:32.952000,29.663000,3.199257e+001
900,2018-06-13 13:20:33.286000,29.997000,3.140803e+001
910,2018-06-13 13:20:33.618000,30.329000,3.098564e+001
920,2018-06-13 13:20:33.951000,30.662000,3.072643e+001
930,2018-06-13 13:20:34.285000,30.996000,3.054121e+001
940,2018-06-13 13:20:34.617000,31.328000,3.044477e+001
