frame,abstime,reltime,Line 1 [C]
0,2018-06-13 13:42:59.600000,0.000000,2.893270e+001
1,2018-06-13 13:42:59.633000,0.033000,2.894714e+001
2,2018-06-13 13:42:59.667000,0.067000,2.893639e+001
3,2018-06-13 13:42:59.700000,0.100000,2.893438e+001
4,2018-06-13 13:42:59.733000,0.133000,2.893136e+001
5,2018-06-13 13:42:59.766000,0.166000,2.893808e+001
6,2018-06-13 13:42:59.799000,0.199000,2.893337e+001
7,2018-06-13 13:42:59.833000,0.233000,2.892531e+001
8,2018-06-13 13:42:59.866000,0.266000,2.892900e+001
9,2018-06-13 13:42:59.900000,0.300000,2.891960e+001
10,2018-06-13 13:42:59.934000,0.334000,2.892766e+001
11,2018-06-13 13:42:59.967000,0.367000,2.891892e+001
12,2018-06-13 13:43:00.000000,0.400000,2.892665e+001
13,2018-06-13 13:43:00.033000,0.433000,2.891220e+001
14,2018-06-13 13:43:00.066000,0.466000,2.891993e+001
15,2018-06-13 13:43:00.100000,0.500000,2.890582e+001
16,2018-06-13 13:43:00.133000,0.533000,2.891590e+001
17,2018-06-13 13:43:00.167000,0.567000,2.890851e+001
18,2018-06-13 13:43:00.200000,0.600000,2.890683e+001
19,2018-06-13 13:43:00.233000,0.633000,2.889506e+001
20,2018-06-13 13:43:00.266000,0.666000,2.888767e+001
21,2018-06-13 13:43:00.300000,0.700000,2.889070e+001
22,2018-06-13 13:43:00.333000,0.733000,2.889339e+001
23,2018-06-13 13:43:00.366000,0.766000,2.889170e+001
24,2018-06-13 13:43:00.400000,0.800000,2.889507e+001
25,2018-06-13 13:43:00.433000,0.833000,2.890045e+001
26,2018-06-13 13:43:00.466000,0.866000,2.891960e+001
27,2018-06-13 13:43:00.499000,0.899000,2.893103e+001
28,2018-06-13 13:43:00.533000,0.933000,2.893573e+001
29,2018-06-13 13:43:00.566000,0.966000,2.894110e+001
30,2018-06-13 13:43:00.599000,0.999000,2.894547e+001
31,2018-06-13 13:43:00.633000,1.033000,2.893203e+001
32,2018-06-13 13:43:00.667000,1.067000,2.894211e+001
33,2018-06-13 13:43:00.700000,1.100000,2.893607e+001
34,2018-06-13 13:43:00.733000,1.133000,2.894985e+001
35,2018-06-13 13:43:00.766000,1.166000,2.893372e+001
36,2018-06-13 13:43:00.800000,1.200000,2.893069e+001
37,2018-06-13 13:43:00.833000,1.233000,2.893304e+001
38,2018-06-13 13:43:00.867000,1.267000,2.893943e+001
39,2018-06-13 13:43:00.901000,1.301000,2.892935e+001
40,2018-06-13 13:43:00.934000,1.334000,2.891927e+001
41,2018-06-13 13:43:00.967000,1.367000,2.892733e+001
42,2018-06-13 13:43:01.000000,1.400000,2.892364e+001
43,2018-06-13 13:43:01.034000,1.434000,2.892263e+001
44,2018-06-13 13:43:01.067000,1.467000,2.891692e+001
45,2018-06-13 13:43:01.100000,1.500000,2.892028e+001
46,2018-06-13 13:43:01.134000,1.534000,2.890919e+001
47,2018-06-13 13:43:01.167000,1.567000,2.891188e+001
48,2018-06-13 13:43:01.200000,1.600000,2.891860e+001
49,2018-06-13 13:43:01.233000,1.633000,2.892532e+001
50,2018-06-13 13:43:01.267000,1.667000,2.892902e+001
51,2018-06-13 13:43:01.300000,1.700000,2.901132e+001
52,2018-06-13 13:43:01.333000,1.733000,2.918672e+001
53,2018-06-13 13:43:01.367000,1.767000,2.940529e+001
54,2018-06-13 13:43:01.400000,1.800000,2.960335e+001
55,2018-06-13 13:43:01.433000,1.833000,2.984931e+001
56,2018-06-13 13:43:01.466000,1.866000,3.008103e+001
57,2018-06-13 13:43:01.499000,1.899000,3.028169e+001
58,2018-06-13 13:43:01.533000,1.933000,3.043639e+001
59,2018-06-13 13:43:01.566000,1.966000,3.050352e+001
60,2018-06-13 13:43:01.600000,2.000000,3.056402e+001
61,2018-06-13 13:43:01.634000,2.034000,3.060571e+001
62,2018-06-13 13:43:01.667000,2.067000,3.064934e+001
63,2018-06-13 13:43:01.700000,2.100000,3.068645e+001
64,2018-06-13 13:43:01.733000,2.133000,3.069771e+001
65,2018-06-13 13:43:01.767000,2.167000,3.070002e+001
66,2018-06-13 13:43:01.800000,2.200000,3.068881e+001
67,2018-06-13 13:43:01.833000,2.233000,3.065979e+001
68,2018-06-13 13:43:01.867000,2.267000,3.066740e+001
69,2018-06-13 13:43:01.900000,2.300000,3.060657e+001
70,2018-06-13 13:43:01.933000,2.333000,3.060161e+001
71,2018-06-13 13:43:01.966000,2.366000,3.057452e+001
72,2018-06-13 13:43:02.000000,2.400000,3.052893e+001
73,2018-06-13 13:43:02.033000,2.433000,3.050118e+001
74,2018-06-13 13:43:02.066000,2.466000,3.043336e+001
75,2018-06-13 13:43:02.100000,2.500000,3.041050e+001
76,2018-06-13 13:43:02.133000,2.533000,3.038871e+001
77,2018-06-13 13:43:02.166000,2.566000,3.037519e+001
78,2018-06-13 13:43:02.199000,2.599000,3.035466e+001
79,2018-06-13 13:43:02.233000,2.633000,3.032355e+001
80,2018-06-13 13:43:02.266000,2.666000,3.030766e+001
81,2018-06-13 13:43:02.299000,2.699000,3.031298e+001
82,2018-06-13 13:43:02.332000,2.732000,3.036901e+001
83,2018-06-13 13:43:02.366000,2.766000,3.036600e+001
84,2018-06-13 13:43:02.399000,2.799000,3.039050e+001
85,2018-06-13 13:43:02.432000,2.832000,3.039973e+001
86,2018-06-13 13:43:02.465000,2.865000,3.041922e+001
87,2018-06-13 13:43:02.499000,2.899000,3.046054e+001
88,2018-06-13 13:43:02.532000,2.932000,3.043464e+001
89,2018-06-13 13:43:02.565000,2.965000,3.043395e+001
90,2018-06-13 13:43:02.599000,2.999000,3.041372e+001
91,2018-06-13 13:43:02.632000,3.032000,3.039920e+001
92,2018-06-13 13:43:02.665000,3.065000,3.036739e+001
93,2018-06-13 13:43:02.698000,3.098000,3.034653e+001
94,2018-06-13 13:43:02.732000,3.132000,3.033928e+001
95,2018-06-13 13:43:02.765000,3.165000,3.035782e+001
96,2018-06-13 13:43:02.798000,3.198000,3.037279e+001
97,2018-06-13 13:43:02.832000,3.232000,3.033533e+001
98,2018-06-13 13:43:02.866000,3.266000,3.031745e+001
99,2018-06-13 13:43:02.899000,3.299000,3.032416e+001
100,2018-06-13 13:43:02.932000,3.332000,3.032025e+001
101,2018-06-13 13:43:02.966000,3.366000,3.030069e+001
102,2018-06-13 13:43:02.999000,3.399000,3.027519e+001
103,2018-06-13 13:43:03.032000,3.432000,3.023544e+001
104,2018-06-13 13:43:03.066000,3.466000,3.022088e+001
105,2018-06-13 13:43:03.100000,3.500000,3.016613e+001
106,2018-06-13 13:43:03.133000,3.533000,3.012165e+001
107,2018-06-13 13:43:03.166000,3.566000,3.008346e+001
108,2018-06-13 13:43:03.199000,3.599000,3.005921e+001
109,2018-06-13 13:43:03.233000,3.633000,3.003429e+001
110,2018-06-13 13:43:03.266000,3.666000,3.002196e+001
111,2018-06-13 13:43:03.299000,3.699000,3.000367e+001
112,2018-06-13 13:43:03.333000,3.733000,2.997373e+001
113,2018-06-13 13:43:03.366000,3.766000,2.995474e+001
114,2018-06-13 13:43:03.399000,3.799000,2.994743e+001
115,2018-06-13 13:43:03.432000,3.832000,2.989617e+001
116,2018-06-13 13:43:03.466000,3.866000,2.989050e+001
117,2018-06-13 13:43:03.499000,3.899000,2.987453e+001
118,2018-06-13 13:43:03.532000,3.932000,2.985921e+001
119,2018-06-13 13:43:03.566000,3.966000,2.984589e+001
120,2018-06-13 13:43:03.599000,3.999000,2.980257e+001
121,2018-06-13 13:43:03.632000,4.032000,2.979226e+001
122,2018-06-13 13:43:03.666000,4.066000,2.976929e+001
123,2018-06-13 13:43:03.699000,4.099000,2.975295e+001
124,2018-06-13 13:43:03.732000,4.132000,2.970789e+001
125,2018-06-13 13:43:03.765000,4.165000,2.973793e+001
126,2018-06-13 13:43:03.799000,4.199000,2.976394e+001
127,2018-06-13 13:43:03.833000,4.233000,2.982132e+001
