frame,abstime,reltime,Line 1 [C]
0,2018-06-13 15:36:14.619000,0.000000,2.822442e+001
10,2018-06-13 15:36:14.952000,0.333000,2.823615e+001
20,2018-06-13 15:36:15.285000,0.666000,2.822317e+001
30,2018-06-13 15:36:15.618000,0.999000,2.821103e+001
40,2018-06-13 15:36:15.952000,1.333000,2.815822e+001
50,2018-06-13 15:36:16.285000,1.666000,2.815278e+001
60,2018-06-13 15:36:16.618000,1.999000,2.877003e+001
70,2018-06-13 15:36:16.952000,2.333000,2.951923e+001
80,2018-06-13 15:36:17.285000,2.666000,2.961266e+001
90,2018-06-13 15:36:17.619000,3.000000,2.997488e+001
100,2018-06-13 15:36:17.952000,3.333000,3.032652e+001
110,2018-06-13 15:36:18.285000,3.666000,3.095410e+001
120,2018-06-13 15:36:18.618000,3.999000,3.155607e+001
130,2018-06-13 15:36:18.951000,4.332000,3.173208e+001
140,2018-06-13 15:36:19.285000,4.666000,3.224916e+001
150,2018-06-13 15:36:19.618000,4.999000,3.314750e+001
160,2018-06-13 15:36:19.951000,5.332000,3.354490e+001
170,2018-06-13 15:36:20.284000,5.665000,3.465340e+001
180,2018-06-13 15:36:20.617000,5.998000,3.547727e+001
190,2018-06-13 15:36:20.951000,6.332000,3.616851e+001
200,2018-06-13 15:36:21.285000,6.666000,3.668022e+001
210,2018-06-13 15:36:21.618000,6.999000,3.685354e+001
220,2018-06-13 15:36:21.951000,7.332000,3.715458e+001
230,2018-06-13 15:36:22.285000,7.666000,3.713424e+001
240,2018-06-13 15:36:22.618000,7.999000,3.749318e+001
250,2018-06-13 15:36:22.951000,8.332000,3.744453e+001
260,2018-06-13 15:36:23.284000,8.665000,3.754229e+001
270,2018-06-13 15:36:23.618000,8.999000,3.776522e+001
280,2018-06-13 15:36:23.951000,9.332000,3.786624e+001
290,2018-06-13 15:36:24.284000,9.665000,3.748314e+001
300,2018-06-13 15:36:24.616000,9.997000,3.733627e+001
310,2018-06-13 15:36:24.951000,10.332000,3.672451e+001
320,2018-06-13 15:36:25.284000,10.665000,3.583570e+001
330,2018-06-13 15:36:25.616000,10.997000,3.499823e+001
340,2018-06-13 15:36:25.951000,11.332000,3.429634e+001
350,2018-06-13 15:36:26.283000,11.664000,3.363974e+001
360,2018-06-13 15:36:26.617000,11.998000,3.311150e+001
370,2018-06-13 15:36:26.951000,12.332000,3.246826e+001
380,2018-06-13 15:36:27.283000,12.664000,3.196668e+001
390,2018-06-13 15:36:27.618000,12.999000,3.145115e+001
400,2018-06-13 15:36:27.951000,13.332000,3.103875e+001
410,2018-06-13 15:36:28.283000,13.664000,3.077537e+001
420,2018-06-13 15:36:28.618000,13.999000,3.045962e+001
430,2018-06-13 15:36:28.950000,14.331000,3.027362e+001
440,2018-06-13 15:36:29.282000,14.663000,3.010843e+001
450,2018-06-13 15:36:29.617000,14.998000,2.991680e+001
460,2018-06-13 15:36:29.950000,15.331000,2.996999e+001
470,2018-06-13 15:36:30.283000,15.664000,3.142468e+001
480,2018-06-13 15:36:30.617000,15.998000,3.313495e+001
490,2018-06-13 15:36:30.950000,16.331000,3.397310e+001
500,2018-06-13 15:36:31.284000,16.665000,3.492828e+001
510,2018-06-13 15:36:31.617000,16.998000,3.558575e+001
520,2018-06-13 15:36:31.950000,17.331000,3.606420e+001
530,2018-06-13 15:36:32.284000,17.665000,3.659584e+001
