frame,abstime,reltime,Line 1 [C]
0,2018-06-13 14:42:00.732000,0.000000,2.777077e+001
1,2018-06-13 14:42:00.765000,0.033000,2.776364e+001
2,2018-06-13 14:42:00.798000,0.066000,2.776147e+001
3,2018-06-13 14:42:00.831000,0.099000,2.777480e+001
4,2018-06-13 14:42:00.865000,0.133000,2.776828e+001
5,2018-06-13 14:42:00.898000,0.166000,2.776984e+001
6,2018-06-13 14:42:00.931000,0.199000,2.776922e+001
7,2018-06-13 14:42:00.964000,0.232000,2.776674e+001
8,2018-06-13 14:42:00.998000,0.266000,2.776798e+001
9,2018-06-13 14:42:01.031000,0.299000,2.776457e+001
10,2018-06-13 14:42:01.064000,0.332000,2.776333e+001
11,2018-06-13 14:42:01.098000,0.366000,2.775123e+001
12,2018-06-13 14:42:01.131000,0.399000,2.774720e+001
13,2018-06-13 14:42:01.164000,0.432000,2.772891e+001
14,2018-06-13 14:42:01.197000,0.465000,2.772302e+001
15,2018-06-13 14:42:01.231000,0.499000,2.772891e+001
16,2018-06-13 14:42:01.264000,0.532000,2.772705e+001
17,2018-06-13 14:42:01.297000,0.565000,2.773728e+001
18,2018-06-13 14:42:01.331000,0.599000,2.773697e+001
19,2018-06-13 14:42:01.365000,0.633000,2.774007e+001
20,2018-06-13 14:42:01.398000,0.666000,2.773914e+001
21,2018-06-13 14:42:01.431000,0.699000,2.773387e+001
22,2018-06-13 14:42:01.465000,0.733000,2.773759e+001
23,2018-06-13 14:42:01.498000,0.766000,2.774255e+001
24,2018-06-13 14:42:01.531000,0.799000,2.774752e+001
25,2018-06-13 14:42:01.565000,0.833000,2.775744e+001
26,2018-06-13 14:42:01.599000,0.867000,2.775403e+001
27,2018-06-13 14:42:01.632000,0.900000,2.776984e+001
28,2018-06-13 14:42:01.665000,0.933000,2.776953e+001
29,2018-06-13 14:42:01.699000,0.967000,2.777418e+001
30,2018-06-13 14:42:01.732000,1.000000,2.778069e+001
31,2018-06-13 14:42:01.765000,1.033000,2.777573e+001
32,2018-06-13 14:42:01.798000,1.066000,2.778069e+001
33,2018-06-13 14:42:01.832000,1.100000,2.778627e+001
34,2018-06-13 14:42:01.865000,1.133000,2.777914e+001
35,2018-06-13 14:42:01.898000,1.166000,2.777201e+001
36,2018-06-13 14:42:01.931000,1.199000,2.777945e+001
37,2018-06-13 14:42:01.965000,1.233000,2.778317e+001
38,2018-06-13 14:42:01.998000,1.266000,2.777883e+001
39,2018-06-13 14:42:02.031000,1.299000,2.776798e+001
40,2018-06-13 14:42:02.065000,1.333000,2.776953e+001
41,2018-06-13 14:42:02.098000,1.366000,2.777759e+001
42,2018-06-13 14:42:02.131000,1.399000,2.777790e+001
43,2018-06-13 14:42:02.164000,1.432000,2.778348e+001
44,2018-06-13 14:42:02.198000,1.466000,2.779402e+001
45,2018-06-13 14:42:02.231000,1.499000,2.780766e+001
46,2018-06-13 14:42:02.264000,1.532000,2.780642e+001
47,2018-06-13 14:42:02.298000,1.566000,2.780766e+001
