frame,abstime,reltime,Line 1 [C]
0,2018-06-13 14:50:34.302000,0.000000,2.793638e+001
10,2018-06-13 14:50:34.637000,0.335000,2.792756e+001
20,2018-06-13 14:50:34.969000,0.667000,2.793589e+001
30,2018-06-13 14:50:35.303000,1.001000,2.792412e+001
40,2018-06-13 14:50:35.636000,1.334000,2.793735e+001
50,2018-06-13 14:50:35.969000,1.667000,2.790794e+001
60,2018-06-13 14:50:36.304000,2.002000,2.825025e+001
70,2018-06-13 14:50:36.636000,2.334000,2.914822e+001
80,2018-06-13 14:50:36.969000,2.667000,2.907416e+001
90,2018-06-13 14:50:37.302000,3.000000,2.902146e+001
100,2018-06-13 14:50:37.635000,3.333000,2.905250e+001
110,2018-06-13 14:50:37.968000,3.666000,2.913767e+001
120,2018-06-13 14:50:38.302000,4.000000,2.897965e+001
130,2018-06-13 14:50:38.636000,4.334000,2.946260e+001
140,2018-06-13 14:50:38.969000,4.667000,3.004618e+001
150,2018-06-13 14:50:39.302000,5.000000,3.092437e+001
160,2018-06-13 14:50:39.635000,5.333000,3.129923e+001
170,2018-06-13 14:50:39.969000,5.667000,3.191809e+001
180,2018-06-13 14:50:40.303000,6.001000,3.233840e+001
190,2018-06-13 14:50:40.635000,6.333000,3.239655e+001
200,2018-06-13 14:50:40.969000,6.667000,3.256033e+001
210,2018-06-13 14:50:41.302000,7.000000,3.309718e+001
220,2018-06-13 14:50:41.634000,7.332000,3.347556e+001
230,2018-06-13 14:50:41.968000,7.666000,3.409214e+001
240,2018-06-13 14:50:42.302000,8.000000,3.471779e+001
250,2018-06-13 14:50:42.635000,8.333000,3.500306e+001
260,2018-06-13 14:50:42.968000,8.666000,3.556143e+001
270,2018-06-13 14:50:43.301000,8.999000,3.609847e+001
280,2018-06-13 14:50:43.635000,9.333000,3.641419e+001
290,2018-06-13 14:50:43.968000,9.666000,3.656241e+001
300,2018-06-13 14:50:44.301000,9.999000,3.695274e+001
310,2018-06-13 14:50:44.635000,10.333000,3.730434e+001
320,2018-06-13 14:50:44.968000,10.666000,3.755986e+001
330,2018-06-13 14:50:45.301000,10.999000,3.789578e+001
340,2018-06-13 14:50:45.635000,11.333000,3.797657e+001
350,2018-06-13 14:50:45.968000,11.666000,3.818735e+001
360,2018-06-13 14:50:46.302000,12.000000,3.841091e+001
370,2018-06-13 14:50:46.635000,12.333000,3.871942e+001
380,2018-06-13 14:50:46.969000,12.667000,3.857188e+001
390,2018-06-13 14:50:47.302000,13.000000,3.885716e+001
400,2018-06-13 14:50:47.634000,13.332000,3.898163e+001
410,2018-06-13 14:50:47.967000,13.665000,3.923830e+001
420,2018-06-13 14:50:48.301000,13.999000,3.913010e+001
430,2018-06-13 14:50:48.633000,14.331000,3.935833e+001
440,2018-06-13 14:50:48.968000,14.666000,3.926582e+001
450,2018-06-13 14:50:49.301000,14.999000,3.924552e+001
460,2018-06-13 14:50:49.634000,15.332000,3.923587e+001
470,2018-06-13 14:50:49.968000,15.666000,3.934182e+001
480,2018-06-13 14:50:50.300000,15.998000,3.920821e+001
490,2018-06-13 14:50:50.635000,16.333000,3.899148e+001
500,2018-06-13 14:50:50.968000,16.666000,3.841562e+001
510,2018-06-13 14:50:51.301000,16.999000,3.763866e+001
520,2018-06-13 14:50:51.635000,17.333000,3.668081e+001
530,2018-06-13 14:50:51.967000,17.665000,3.584083e+001
540,2018-06-13 14:50:52.300000,17.998000,3.494772e+001
550,2018-06-13 14:50:52.634000,18.332000,3.403564e+001
560,2018-06-13 14:50:52.967000,18.665000,3.344599e+001
570,2018-06-13 14:50:53.300000,18.998000,3.294397e+001
580,2018-06-13 14:50:53.634000,19.332000,3.251722e+001
590,2018-06-13 14:50:53.967000,19.665000,3.207195e+001
600,2018-06-13 14:50:54.300000,19.998000,3.172680e+001
610,2018-06-13 14:50:54.634000,20.332000,3.141432e+001
620,2018-06-13 14:50:54.967000,20.665000,3.114752e+001
630,2018-06-13 14:50:55.301000,20.999000,3.088072e+001
640,2018-06-13 14:50:55.634000,21.332000,3.069869e+001
650,2018-06-13 14:50:55.966000,21.664000,3.048049e+001
660,2018-06-13 14:50:56.301000,21.999000,3.023485e+001
670,2018-06-13 14:50:56.634000,22.332000,2.997160e+001
680,2018-06-13 14:50:56.966000,22.664000,2.978566e+001
690,2018-06-13 14:50:57.299000,22.997000,2.963678e+001
700,2018-06-13 14:50:57.633000,23.331000,2.948872e+001
710,2018-06-13 14:50:57.967000,23.665000,2.925404e+001
720,2018-06-13 14:50:58.300000,23.998000,2.905721e+001
730,2018-06-13 14:50:58.633000,24.331000,2.890404e+001
740,2018-06-13 14:50:58.967000,24.665000,2.877555e+001
750,2018-06-13 14:50:59.300000,24.998000,2.870218e+001
760,2018-06-13 14:50:59.633000,25.331000,2.862822e+001
770,2018-06-13 14:50:59.967000,25.665000,2.999382e+001
780,2018-06-13 14:51:00.300000,25.998000,3.162216e+001
790,2018-06-13 14:51:00.633000,26.331000,3.328653e+001
800,2018-06-13 14:51:00.967000,26.665000,3.442508e+001
810,2018-06-13 14:51:01.300000,26.998000,3.533116e+001
820,2018-06-13 14:51:01.633000,27.331000,3.609591e+001
830,2018-06-13 14:51:01.967000,27.665000,3.682328e+001
840,2018-06-13 14:51:02.299000,27.997000,3.703425e+001
850,2018-06-13 14:51:02.633000,28.331000,3.752047e+001
860,2018-06-13 14:51:02.965000,28.663000,3.777976e+001
870,2018-06-13 14:51:03.299000,28.997000,3.790368e+001
880,2018-06-13 14:51:03.633000,29.331000,3.808765e+001
890,2018-06-13 14:51:03.965000,29.663000,3.813536e+001
900,2018-06-13 14:51:04.299000,29.997000,3.837160e+001
910,2018-06-13 14:51:04.632000,30.330000,3.835465e+001
920,2018-06-13 14:51:04.965000,30.663000,3.848133e+001
930,2018-06-13 14:51:05.300000,30.998000,3.839833e+001
940,2018-06-13 14:51:05.632000,31.330000,3.827027e+001
950,2018-06-13 14:51:05.965000,31.663000,3.807964e+001
960,2018-06-13 14:51:06.299000,31.997000,3.801863e+001
970,2018-06-13 14:51:06.632000,32.330000,3.834336e+001
980,2018-06-13 14:51:06.967000,32.665000,3.822231e+001
990,2018-06-13 14:51:07.299000,32.997000,3.824042e+001
1000,2018-06-13 14:51:07.632000,33.330000,3.842318e+001
1010,2018-06-13 14:51:07.966000,33.664000,3.814957e+001
1020,2018-06-13 14:51:08.298000,33.996000,3.728015e+001
1030,2018-06-13 14:51:08.631000,34.329000,3.651288e+001
1040,2018-06-13 14:51:08.966000,34.664000,3.554012e+001
1050,2018-06-13 14:51:09.298000,34.996000,3.480015e+001
1060,2018-06-13 14:51:09.631000,35.329000,3.406407e+001
1070,2018-06-13 14:51:09.965000,35.663000,3.338920e+001
1080,2018-06-13 14:51:10.298000,35.996000,3.279780e+001
1090,2018-06-13 14:51:10.633000,36.331000,3.229574e+001
1100,2018-06-13 14:51:10.965000,36.663000,3.185747e+001
1110,2018-06-13 14:51:11.298000,36.996000,3.140539e+001
1120,2018-06-13 14:51:11.633000,37.331000,3.095811e+001
1130,2018-06-13 14:51:11.966000,37.664000,3.060057e+001
1140,2018-06-13 14:51:12.298000,37.996000,3.027944e+001
1150,2018-06-13 14:51:12.631000,38.329000,2.994424e+001
1160,2018-06-13 14:51:12.965000,38.663000,2.969927e+001
1170,2018-06-13 14:51:13.298000,38.996000,2.940647e+001
1180,2018-06-13 14:51:13.631000,39.329000,2.921519e+001
1190,2018-06-13 14:51:13.965000,39.663000,2.902313e+001
1200,2018-06-13 14:51:14.298000,39.996000,2.878098e+001
1210,2018-06-13 14:51:14.632000,40.330000,2.862203e+001
1220,2018-06-13 14:51:14.964000,40.662000,2.859905e+001
1230,2018-06-13 14:51:15.298000,40.996000,2.994440e+001
1240,2018-06-13 14:51:15.632000,41.330000,3.112008e+001
1250,2018-06-13 14:51:15.965000,41.663000,3.222189e+001
1260,2018-06-13 14:51:16.299000,41.997000,3.285817e+001
1270,2018-06-13 14:51:16.631000,42.329000,3.399242e+001
1280,2018-06-13 14:51:16.964000,42.662000,3.466464e+001
1290,2018-06-13 14:51:17.298000,42.996000,3.524026e+001
1300,2018-06-13 14:51:17.631000,43.329000,3.577845e+001
1310,2018-06-13 14:51:17.965000,43.663000,3.596148e+001
1320,2018-06-13 14:51:18.297000,43.995000,3.620732e+001
1330,2018-06-13 14:51:18.631000,44.329000,3.620908e+001
1340,2018-06-13 14:51:18.964000,44.662000,3.631992e+001
1350,2018-06-13 14:51:19.297000,44.995000,3.634995e+001
1360,2018-06-13 14:51:19.631000,45.329000,3.672086e+001
1370,2018-06-13 14:51:19.964000,45.662000,3.696795e+001
1380,2018-06-13 14:51:20.297000,45.995000,3.718307e+001
1390,2018-06-13 14:51:20.631000,46.329000,3.701642e+001
1400,2018-06-13 14:51:20.964000,46.662000,3.720954e+001
1410,2018-06-13 14:51:21.297000,46.995000,3.720827e+001
1420,2018-06-13 14:51:21.631000,47.329000,3.729662e+001
1430,2018-06-13 14:51:21.964000,47.662000,3.729798e+001
1440,2018-06-13 14:51:22.299000,47.997000,3.720808e+001
1450,2018-06-13 14:51:22.631000,48.329000,3.691233e+001
1460,2018-06-13 14:51:22.964000,48.662000,3.697969e+001
1470,2018-06-13 14:51:23.298000,48.996000,3.649548e+001
1480,2018-06-13 14:51:23.630000,49.328000,3.571542e+001
1490,2018-06-13 14:51:23.963000,49.661000,3.499068e+001
1500,2018-06-13 14:51:24.297000,49.995000,3.442010e+001
1510,2018-06-13 14:51:24.629000,50.327000,3.382309e+001
1520,2018-06-13 14:51:24.963000,50.661000,3.345736e+001
1530,2018-06-13 14:51:25.297000,50.995000,3.303907e+001
1540,2018-06-13 14:51:25.630000,51.328000,3.264458e+001
1550,2018-06-13 14:51:25.965000,51.663000,3.237140e+001
1560,2018-06-13 14:51:26.297000,51.995000,3.195432e+001
1570,2018-06-13 14:51:26.630000,52.328000,3.161119e+001
1580,2018-06-13 14:51:26.964000,52.662000,3.120939e+001
1590,2018-06-13 14:51:27.297000,52.995000,3.090525e+001
1600,2018-06-13 14:51:27.629000,53.327000,3.058989e+001
1610,2018-06-13 14:51:27.963000,53.661000,3.029640e+001
1620,2018-06-13 14:51:28.297000,53.995000,3.002619e+001
1630,2018-06-13 14:51:28.630000,54.328000,2.979889e+001
1640,2018-06-13 14:51:28.963000,54.661000,2.959661e+001
1650,2018-06-13 14:51:29.296000,54.994000,2.936112e+001
1660,2018-06-13 14:51:29.630000,55.328000,2.918501e+001
1670,2018-06-13 14:51:29.964000,55.662000,2.899477e+001
1680,2018-06-13 14:51:30.296000,55.994000,2.885061e+001
1690,2018-06-13 14:51:30.630000,56.328000,2.876558e+001
1700,2018-06-13 14:51:30.963000,56.661000,2.872571e+001
1710,2018-06-13 14:51:31.296000,56.994000,2.870579e+001
1720,2018-06-13 14:51:31.631000,57.329000,2.867126e+001
1730,2018-06-13 14:51:31.963000,57.661000,2.864691e+001
1740,2018-06-13 14:51:32.296000,57.994000,2.861044e+001
1750,2018-06-13 14:51:32.629000,58.327000,2.853005e+001
1760,2018-06-13 14:51:32.962000,58.660000,2.842085e+001
1770,2018-06-13 14:51:33.295000,58.993000,2.833595e+001
1780,2018-06-13 14:51:33.629000,59.327000,2.825783e+001
1790,2018-06-13 14:51:33.962000,59.660000,2.819478e+001
1800,2018-06-13 14:51:34.296000,59.994000,2.815716e+001
