frame,abstime,reltime,Line 1 [C]
0,2018-06-13 15:02:48.125000,0.000000,2.804988e+001
10,2018-06-13 15:02:48.458000,0.333000,2.799478e+001
20,2018-06-13 15:02:48.792000,0.667000,2.794620e+001
30,2018-06-13 15:02:49.125000,1.000000,2.788521e+001
40,2018-06-13 15:02:49.459000,1.334000,2.780032e+001
50,2018-06-13 15:02:49.792000,1.667000,2.812531e+001
60,2018-06-13 15:02:50.125000,2.000000,2.902291e+001
70,2018-06-13 15:02:50.459000,2.334000,2.962126e+001
80,2018-06-13 15:02:50.792000,2.667000,2.949599e+001
90,2018-06-13 15:02:51.126000,3.001000,2.945258e+001
100,2018-06-13 15:02:51.458000,3.333000,2.934109e+001
110,2018-06-13 15:02:51.791000,3.666000,2.942600e+001
120,2018-06-13 15:02:52.124000,3.999000,2.961370e+001
130,2018-06-13 15:02:52.458000,4.333000,2.984056e+001
140,2018-06-13 15:02:52.791000,4.666000,2.985254e+001
150,2018-06-13 15:02:53.124000,4.999000,2.970411e+001
160,2018-06-13 15:02:53.458000,5.333000,2.943409e+001
170,2018-06-13 15:02:53.791000,5.666000,2.917042e+001
180,2018-06-13 15:02:54.125000,6.000000,2.917472e+001
190,2018-06-13 15:02:54.458000,6.333000,2.892587e+001
200,2018-06-13 15:02:54.791000,6.666000,2.880300e+001
210,2018-06-13 15:02:55.125000,7.000000,2.886531e+001
220,2018-06-13 15:02:55.457000,7.332000,2.889220e+001
230,2018-06-13 15:02:55.791000,7.666000,2.890141e+001
240,2018-06-13 15:02:56.125000,8.000000,2.914076e+001
250,2018-06-13 15:02:56.458000,8.333000,2.940996e+001
260,2018-06-13 15:02:56.791000,8.666000,2.928421e+001
270,2018-06-13 15:02:57.123000,8.998000,2.907965e+001
280,2018-06-13 15:02:57.458000,9.333000,2.895123e+001
290,2018-06-13 15:02:57.791000,9.666000,2.872954e+001
300,2018-06-13 15:02:58.123000,9.998000,2.875736e+001
310,2018-06-13 15:02:58.458000,10.333000,2.876977e+001
320,2018-06-13 15:02:58.790000,10.665000,2.937420e+001
330,2018-06-13 15:02:59.124000,10.999000,2.977827e+001
340,2018-06-13 15:02:59.458000,11.333000,3.005307e+001
350,2018-06-13 15:02:59.790000,11.665000,3.069043e+001
360,2018-06-13 15:03:00.124000,11.999000,3.093856e+001
370,2018-06-13 15:03:00.457000,12.332000,3.152729e+001
380,2018-06-13 15:03:00.790000,12.665000,3.187888e+001
390,2018-06-13 15:03:01.125000,13.000000,3.230776e+001
400,2018-06-13 15:03:01.457000,13.332000,3.259674e+001
410,2018-06-13 15:03:01.790000,13.665000,3.282489e+001
420,2018-06-13 15:03:02.124000,13.999000,3.284100e+001
430,2018-06-13 15:03:02.456000,14.331000,3.308807e+001
440,2018-06-13 15:03:02.789000,14.664000,3.320388e+001
450,2018-06-13 15:03:03.124000,14.999000,3.314124e+001
460,2018-06-13 15:03:03.456000,15.331000,3.292314e+001
470,2018-06-13 15:03:03.790000,15.665000,3.260430e+001
480,2018-06-13 15:03:04.123000,15.998000,3.192795e+001
490,2018-06-13 15:03:04.455000,16.330000,3.135275e+001
500,2018-06-13 15:03:04.791000,16.666000,3.086300e+001
510,2018-06-13 15:03:05.123000,16.998000,3.045582e+001
520,2018-06-13 15:03:05.456000,17.331000,3.011677e+001
530,2018-06-13 15:03:05.790000,17.665000,2.983805e+001
540,2018-06-13 15:03:06.123000,17.998000,2.970093e+001
550,2018-06-13 15:03:06.458000,18.333000,2.951745e+001
560,2018-06-13 15:03:06.790000,18.665000,2.929809e+001
570,2018-06-13 15:03:07.123000,18.998000,2.916714e+001
580,2018-06-13 15:03:07.456000,19.331000,2.899157e+001
590,2018-06-13 15:03:07.789000,19.664000,2.878698e+001
600,2018-06-13 15:03:08.123000,19.998000,2.871613e+001
610,2018-06-13 15:03:08.456000,20.331000,2.886743e+001
620,2018-06-13 15:03:08.789000,20.664000,2.956734e+001
630,2018-06-13 15:03:09.123000,20.998000,3.021440e+001
640,2018-06-13 15:03:09.456000,21.331000,3.098646e+001
650,2018-06-13 15:03:09.789000,21.664000,3.174812e+001
660,2018-06-13 15:03:10.123000,21.998000,3.235063e+001
670,2018-06-13 15:03:10.457000,22.332000,3.335665e+001
680,2018-06-13 15:03:10.789000,22.664000,3.389292e+001
690,2018-06-13 15:03:11.123000,22.998000,3.421539e+001
700,2018-06-13 15:03:11.457000,23.332000,3.468694e+001
710,2018-06-13 15:03:11.790000,23.665000,3.484752e+001
720,2018-06-13 15:03:12.122000,23.997000,3.526067e+001
730,2018-06-13 15:03:12.455000,24.330000,3.531487e+001
740,2018-06-13 15:03:12.789000,24.664000,3.533953e+001
750,2018-06-13 15:03:13.122000,24.997000,3.533365e+001
760,2018-06-13 15:03:13.455000,25.330000,3.536407e+001
770,2018-06-13 15:03:13.789000,25.664000,3.546836e+001
780,2018-06-13 15:03:14.122000,25.997000,3.591626e+001
790,2018-06-13 15:03:14.455000,26.330000,3.622311e+001
800,2018-06-13 15:03:14.789000,26.664000,3.632323e+001
810,2018-06-13 15:03:15.122000,26.997000,3.654870e+001
820,2018-06-13 15:03:15.456000,27.331000,3.640081e+001
830,2018-06-13 15:03:15.789000,27.664000,3.598542e+001
840,2018-06-13 15:03:16.122000,27.997000,3.517301e+001
850,2018-06-13 15:03:16.456000,28.331000,3.463212e+001
860,2018-06-13 15:03:16.788000,28.663000,3.400911e+001
870,2018-06-13 15:03:17.121000,28.996000,3.327054e+001
880,2018-06-13 15:03:17.456000,29.331000,3.247875e+001
890,2018-06-13 15:03:17.788000,29.663000,3.197627e+001
900,2018-06-13 15:03:18.121000,29.996000,3.145373e+001
910,2018-06-13 15:03:18.455000,30.330000,3.096522e+001
