frame,abstime,reltime,Line 1 [C]
0,2018-06-13 14:55:08.848000,0.000000,2.817683e+001
1,2018-06-13 14:55:08.881000,0.033000,2.816737e+001
2,2018-06-13 14:55:08.914000,0.066000,2.817188e+001
3,2018-06-13 14:55:08.947000,0.099000,2.815158e+001
4,2018-06-13 14:55:08.981000,0.133000,2.814797e+001
5,2018-06-13 14:55:09.015000,0.167000,2.813172e+001
6,2018-06-13 14:55:09.048000,0.200000,2.812269e+001
7,2018-06-13 14:55:09.081000,0.233000,2.810236e+001
8,2018-06-13 14:55:09.115000,0.267000,2.808883e+001
9,2018-06-13 14:55:09.148000,0.300000,2.805357e+001
10,2018-06-13 14:55:09.181000,0.333000,2.803279e+001
11,2018-06-13 14:55:09.215000,0.367000,2.801925e+001
12,2018-06-13 14:55:09.249000,0.401000,2.803144e+001
13,2018-06-13 14:55:09.282000,0.434000,2.801697e+001
14,2018-06-13 14:55:09.315000,0.467000,2.800384e+001
15,2018-06-13 14:55:09.349000,0.501000,2.799346e+001
16,2018-06-13 14:55:09.382000,0.534000,2.798443e+001
17,2018-06-13 14:55:09.415000,0.567000,2.798352e+001
18,2018-06-13 14:55:09.448000,0.600000,2.798624e+001
19,2018-06-13 14:55:09.482000,0.634000,2.798262e+001
20,2018-06-13 14:55:09.515000,0.667000,2.799122e+001
21,2018-06-13 14:55:09.548000,0.700000,2.798941e+001
22,2018-06-13 14:55:09.581000,0.733000,2.798354e+001
23,2018-06-13 14:55:09.615000,0.767000,2.796228e+001
24,2018-06-13 14:55:09.648000,0.800000,2.797993e+001
25,2018-06-13 14:55:09.681000,0.833000,2.797812e+001
26,2018-06-13 14:55:09.715000,0.867000,2.797676e+001
27,2018-06-13 14:55:09.748000,0.900000,2.796139e+001
28,2018-06-13 14:55:09.781000,0.933000,2.794691e+001
29,2018-06-13 14:55:09.814000,0.966000,2.793877e+001
30,2018-06-13 14:55:09.848000,1.000000,2.793696e+001
31,2018-06-13 14:55:09.881000,1.033000,2.793288e+001
32,2018-06-13 14:55:09.914000,1.066000,2.791615e+001
33,2018-06-13 14:55:09.948000,1.100000,2.791343e+001
34,2018-06-13 14:55:09.982000,1.134000,2.790620e+001
35,2018-06-13 14:55:10.015000,1.167000,2.790439e+001
36,2018-06-13 14:55:10.048000,1.200000,2.789851e+001
37,2018-06-13 14:55:10.082000,1.234000,2.790485e+001
38,2018-06-13 14:55:10.115000,1.267000,2.789625e+001
39,2018-06-13 14:55:10.148000,1.300000,2.788086e+001
40,2018-06-13 14:55:10.182000,1.334000,2.788222e+001
41,2018-06-13 14:55:10.216000,1.368000,2.787905e+001
42,2018-06-13 14:55:10.249000,1.401000,2.787091e+001
43,2018-06-13 14:55:10.282000,1.434000,2.787905e+001
44,2018-06-13 14:55:10.316000,1.468000,2.786140e+001
45,2018-06-13 14:55:10.349000,1.501000,2.785552e+001
46,2018-06-13 14:55:10.382000,1.534000,2.786140e+001
47,2018-06-13 14:55:10.415000,1.567000,2.787227e+001
48,2018-06-13 14:55:10.449000,1.601000,2.785823e+001
49,2018-06-13 14:55:10.482000,1.634000,2.785507e+001
50,2018-06-13 14:55:10.515000,1.667000,2.785869e+001
51,2018-06-13 14:55:10.548000,1.700000,2.784556e+001
52,2018-06-13 14:55:10.582000,1.734000,2.784239e+001
53,2018-06-13 14:55:10.615000,1.767000,2.784058e+001
54,2018-06-13 14:55:10.648000,1.800000,2.784059e+001
55,2018-06-13 14:55:10.682000,1.834000,2.783199e+001
56,2018-06-13 14:55:10.715000,1.867000,2.785281e+001
57,2018-06-13 14:55:10.748000,1.900000,2.789941e+001
58,2018-06-13 14:55:10.781000,1.933000,2.799074e+001
59,2018-06-13 14:55:10.815000,1.967000,2.816549e+001
60,2018-06-13 14:55:10.848000,2.000000,2.832508e+001
61,2018-06-13 14:55:10.881000,2.033000,2.850294e+001
62,2018-06-13 14:55:10.915000,2.067000,2.863953e+001
63,2018-06-13 14:55:10.949000,2.101000,2.875936e+001
64,2018-06-13 14:55:10.982000,2.134000,2.884459e+001
65,2018-06-13 14:55:11.015000,2.167000,2.889752e+001
66,2018-06-13 14:55:11.049000,2.201000,2.893739e+001
67,2018-06-13 14:55:11.082000,2.234000,2.897364e+001
68,2018-06-13 14:55:11.115000,2.267000,2.901483e+001
69,2018-06-13 14:55:11.148000,2.300000,2.904973e+001
70,2018-06-13 14:55:11.182000,2.334000,2.907121e+001
71,2018-06-13 14:55:11.215000,2.367000,2.908196e+001
72,2018-06-13 14:55:11.248000,2.400000,2.911061e+001
73,2018-06-13 14:55:11.281000,2.433000,2.912354e+001
74,2018-06-13 14:55:11.315000,2.467000,2.913112e+001
75,2018-06-13 14:55:11.348000,2.500000,2.917627e+001
76,2018-06-13 14:55:11.381000,2.533000,2.924241e+001
77,2018-06-13 14:55:11.415000,2.567000,2.929729e+001
78,2018-06-13 14:55:11.448000,2.600000,2.933479e+001
79,2018-06-13 14:55:11.481000,2.633000,2.933606e+001
80,2018-06-13 14:55:11.514000,2.666000,2.936908e+001
81,2018-06-13 14:55:11.548000,2.700000,2.940162e+001
82,2018-06-13 14:55:11.581000,2.733000,2.941325e+001
83,2018-06-13 14:55:11.614000,2.766000,2.942172e+001
84,2018-06-13 14:55:11.648000,2.800000,2.944578e+001
85,2018-06-13 14:55:11.682000,2.834000,2.947517e+001
86,2018-06-13 14:55:11.715000,2.867000,2.951828e+001
87,2018-06-13 14:55:11.748000,2.900000,2.954984e+001
88,2018-06-13 14:55:11.782000,2.934000,2.958367e+001
89,2018-06-13 14:55:11.815000,2.967000,2.968737e+001
90,2018-06-13 14:55:11.848000,3.000000,2.982118e+001
91,2018-06-13 14:55:11.882000,3.034000,2.995789e+001
92,2018-06-13 14:55:11.916000,3.068000,3.004430e+001
93,2018-06-13 14:55:11.949000,3.101000,3.012271e+001
94,2018-06-13 14:55:11.982000,3.134000,3.016961e+001
95,2018-06-13 14:55:12.015000,3.167000,3.021736e+001
96,2018-06-13 14:55:12.049000,3.201000,3.026007e+001
97,2018-06-13 14:55:12.082000,3.234000,3.028828e+001
98,2018-06-13 14:55:12.115000,3.267000,3.030109e+001
99,2018-06-13 14:55:12.149000,3.301000,3.033912e+001
100,2018-06-13 14:55:12.182000,3.334000,3.038280e+001
101,2018-06-13 14:55:12.215000,3.367000,3.048081e+001
102,2018-06-13 14:55:12.249000,3.401000,3.060374e+001
103,2018-06-13 14:55:12.282000,3.434000,3.074168e+001
104,2018-06-13 14:55:12.315000,3.467000,3.084388e+001
105,2018-06-13 14:55:12.348000,3.500000,3.097406e+001
106,2018-06-13 14:55:12.382000,3.534000,3.112370e+001
107,2018-06-13 14:55:12.415000,3.567000,3.124083e+001
108,2018-06-13 14:55:12.448000,3.600000,3.147040e+001
109,2018-06-13 14:55:12.482000,3.634000,3.161955e+001
110,2018-06-13 14:55:12.515000,3.667000,3.169921e+001
111,2018-06-13 14:55:12.548000,3.700000,3.177383e+001
112,2018-06-13 14:55:12.581000,3.733000,3.192387e+001
113,2018-06-13 14:55:12.615000,3.767000,3.216660e+001
114,2018-06-13 14:55:12.649000,3.801000,3.238052e+001
115,2018-06-13 14:55:12.682000,3.834000,3.256915e+001
116,2018-06-13 14:55:12.715000,3.867000,3.269323e+001
117,2018-06-13 14:55:12.749000,3.901000,3.280177e+001
118,2018-06-13 14:55:12.782000,3.934000,3.283931e+001
119,2018-06-13 14:55:12.815000,3.967000,3.284631e+001
120,2018-06-13 14:55:12.848000,4.000000,3.281741e+001
121,2018-06-13 14:55:12.882000,4.034000,3.275045e+001
122,2018-06-13 14:55:12.915000,4.067000,3.268779e+001
123,2018-06-13 14:55:12.949000,4.101000,3.264797e+001
124,2018-06-13 14:55:12.982000,4.134000,3.259871e+001
125,2018-06-13 14:55:13.015000,4.167000,3.254236e+001
126,2018-06-13 14:55:13.048000,4.200000,3.250981e+001
127,2018-06-13 14:55:13.081000,4.233000,3.244697e+001
128,2018-06-13 14:55:13.115000,4.267000,3.243427e+001
129,2018-06-13 14:55:13.148000,4.300000,3.243296e+001
