frame,abstime,reltime,Line 1 [C]
0,2018-06-13 15:17:48.378000,0.000000,2.791536e+001
10,2018-06-13 15:17:48.711000,0.333000,2.792712e+001
20,2018-06-13 15:17:49.043000,0.665000,2.788702e+001
30,2018-06-13 15:17:49.378000,1.000000,2.786348e+001
40,2018-06-13 15:17:49.710000,1.332000,2.787044e+001
50,2018-06-13 15:17:50.043000,1.665000,2.783620e+001
60,2018-06-13 15:17:50.378000,2.000000,2.783352e+001
70,2018-06-13 15:17:50.710000,2.332000,2.783726e+001
80,2018-06-13 15:17:51.044000,2.666000,2.780997e+001
90,2018-06-13 15:17:51.378000,3.000000,2.841074e+001
100,2018-06-13 15:17:51.710000,3.332000,2.895663e+001
110,2018-06-13 15:17:52.044000,3.666000,2.967662e+001
120,2018-06-13 15:17:52.376000,3.998000,2.956973e+001
130,2018-06-13 15:17:52.710000,4.332000,2.951683e+001
140,2018-06-13 15:17:53.043000,4.665000,2.976849e+001
150,2018-06-13 15:17:53.376000,4.998000,2.964085e+001
160,2018-06-13 15:17:53.710000,5.332000,2.982466e+001
170,2018-06-13 15:17:54.043000,5.665000,3.003839e+001
180,2018-06-13 15:17:54.376000,5.998000,3.038684e+001
190,2018-06-13 15:17:54.710000,6.332000,3.066996e+001
200,2018-06-13 15:17:55.043000,6.665000,3.118165e+001
210,2018-06-13 15:17:55.376000,6.998000,3.145961e+001
220,2018-06-13 15:17:55.710000,7.332000,3.231027e+001
230,2018-06-13 15:17:56.043000,7.665000,3.265879e+001
240,2018-06-13 15:17:56.377000,7.999000,3.362097e+001
250,2018-06-13 15:17:56.710000,8.332000,3.421877e+001
260,2018-06-13 15:17:57.044000,8.666000,3.487919e+001
270,2018-06-13 15:17:57.377000,8.999000,3.522939e+001
280,2018-06-13 15:17:57.709000,9.331000,3.530679e+001
290,2018-06-13 15:17:58.042000,9.664000,3.538097e+001
300,2018-06-13 15:17:58.376000,9.998000,3.529198e+001
310,2018-06-13 15:17:58.708000,10.330000,3.556133e+001
320,2018-06-13 15:17:59.042000,10.664000,3.569639e+001
330,2018-06-13 15:17:59.376000,10.998000,3.556741e+001
340,2018-06-13 15:17:59.709000,11.331000,3.605218e+001
350,2018-06-13 15:18:00.043000,11.665000,3.638680e+001
360,2018-06-13 15:18:00.375000,11.997000,3.637054e+001
370,2018-06-13 15:18:00.709000,12.331000,3.614430e+001
380,2018-06-13 15:18:01.043000,12.665000,3.587992e+001
390,2018-06-13 15:18:01.376000,12.998000,3.544360e+001
400,2018-06-13 15:18:01.710000,13.332000,3.494522e+001
410,2018-06-13 15:18:02.043000,13.665000,3.419367e+001
420,2018-06-13 15:18:02.376000,13.998000,3.351383e+001
430,2018-06-13 15:18:02.709000,14.331000,3.281809e+001
440,2018-06-13 15:18:03.042000,14.664000,3.235033e+001
450,2018-06-13 15:18:03.375000,14.997000,3.188921e+001
460,2018-06-13 15:18:03.709000,15.331000,3.137837e+001
470,2018-06-13 15:18:04.042000,15.664000,3.085539e+001
480,2018-06-13 15:18:04.374000,15.996000,3.044062e+001
490,2018-06-13 15:18:04.709000,16.331000,3.008237e+001
500,2018-06-13 15:18:05.042000,16.664000,2.980295e+001
510,2018-06-13 15:18:05.375000,16.997000,2.956858e+001
520,2018-06-13 15:18:05.710000,17.332000,2.936770e+001
530,2018-06-13 15:18:06.042000,17.664000,2.918221e+001
540,2018-06-13 15:18:06.376000,17.998000,2.901046e+001
550,2018-06-13 15:18:06.709000,18.331000,2.891915e+001
560,2018-06-13 15:18:07.041000,18.663000,2.883462e+001
570,2018-06-13 15:18:07.374000,18.996000,2.873854e+001
580,2018-06-13 15:18:07.708000,19.330000,2.878391e+001
590,2018-06-13 15:18:08.041000,19.663000,2.985431e+001
600,2018-06-13 15:18:08.375000,19.997000,3.136037e+001
610,2018-06-13 15:18:08.708000,20.330000,3.219239e+001
620,2018-06-13 15:18:09.041000,20.663000,3.300620e+001
630,2018-06-13 15:18:09.375000,20.997000,3.375790e+001
640,2018-06-13 15:18:09.708000,21.330000,3.425328e+001
650,2018-06-13 15:18:10.042000,21.664000,3.480136e+001
660,2018-06-13 15:18:10.375000,21.997000,3.533388e+001
670,2018-06-13 15:18:10.707000,22.329000,3.583925e+001
680,2018-06-13 15:18:11.042000,22.664000,3.605350e+001
690,2018-06-13 15:18:11.375000,22.997000,3.625887e+001
700,2018-06-13 15:18:11.708000,23.330000,3.614342e+001
710,2018-06-13 15:18:12.042000,23.664000,3.638313e+001
720,2018-06-13 15:18:12.374000,23.996000,3.658152e+001
730,2018-06-13 15:18:12.708000,24.330000,3.617994e+001
740,2018-06-13 15:18:13.040000,24.662000,3.547719e+001
750,2018-06-13 15:18:13.374000,24.996000,3.470261e+001
760,2018-06-13 15:18:13.708000,25.330000,3.376744e+001
770,2018-06-13 15:18:14.040000,25.662000,3.305807e+001
780,2018-06-13 15:18:14.374000,25.996000,3.241328e+001
790,2018-06-13 15:18:14.707000,26.329000,3.188926e+001
800,2018-06-13 15:18:15.040000,26.662000,3.133908e+001
810,2018-06-13 15:18:15.374000,26.996000,3.078718e+001
820,2018-06-13 15:18:15.707000,27.329000,3.042038e+001
830,2018-06-13 15:18:16.041000,27.663000,3.007856e+001
840,2018-06-13 15:18:16.375000,27.997000,2.983400e+001
850,2018-06-13 15:18:16.707000,28.329000,2.949034e+001
860,2018-06-13 15:18:17.041000,28.663000,2.929317e+001
870,2018-06-13 15:18:17.374000,28.996000,2.915430e+001
880,2018-06-13 15:18:17.707000,29.329000,2.898297e+001
890,2018-06-13 15:18:18.040000,29.662000,2.885516e+001
900,2018-06-13 15:18:18.374000,29.996000,2.869818e+001
910,2018-06-13 15:18:18.707000,30.329000,2.864491e+001
920,2018-06-13 15:18:19.041000,30.663000,2.852780e+001
930,2018-06-13 15:18:19.374000,30.996000,2.836154e+001
940,2018-06-13 15:18:19.706000,31.328000,2.829084e+001
950,2018-06-13 15:18:20.041000,31.663000,2.825954e+001
960,2018-06-13 15:18:20.374000,31.996000,2.863618e+001
970,2018-06-13 15:18:20.707000,32.329000,2.939507e+001
980,2018-06-13 15:18:21.041000,32.663000,3.032689e+001
990,2018-06-13 15:18:21.373000,32.995000,3.115041e+001
1000,2018-06-13 15:18:21.708000,33.330000,3.145359e+001
1010,2018-06-13 15:18:22.041000,33.663000,3.193553e+001
1020,2018-06-13 15:18:22.373000,33.995000,3.307586e+001
1030,2018-06-13 15:18:22.706000,34.328000,3.395269e+001
1040,2018-06-13 15:18:23.040000,34.662000,3.486145e+001
1050,2018-06-13 15:18:23.372000,34.994000,3.536237e+001
1060,2018-06-13 15:18:23.707000,35.329000,3.586727e+001
1070,2018-06-13 15:18:24.040000,35.662000,3.602646e+001
1080,2018-06-13 15:18:24.373000,35.995000,3.623528e+001
1090,2018-06-13 15:18:24.707000,36.329000,3.628286e+001
1100,2018-06-13 15:18:25.039000,36.661000,3.651665e+001
1110,2018-06-13 15:18:25.373000,36.995000,3.639948e+001
