frame,abstime,reltime,Line 1 [C]
1,2018-06-20 09:44:32.223000,0.000000,2.763826e+001
2,2018-06-20 09:44:32.303000,0.080000,2.760495e+001
3,2018-06-20 09:44:32.380000,0.157000,2.757956e+001
4,2018-06-20 09:44:32.411000,0.188000,2.756805e+001
5,2018-06-20 09:44:32.474000,0.251000,2.755536e+001
6,2018-06-20 09:44:32.537000,0.314000,2.754147e+001
7,2018-06-20 09:44:32.601000,0.378000,2.753392e+001
8,2018-06-20 09:44:32.662000,0.439000,2.753908e+001
9,2018-06-20 09:44:32.728000,0.505000,2.755416e+001
10,2018-06-20 09:44:32.788000,0.565000,2.758551e+001
11,2018-06-20 09:44:32.851000,0.628000,2.757757e+001
12,2018-06-20 09:44:32.912000,0.689000,2.759146e+001
13,2018-06-20 09:44:32.975000,0.752000,2.759106e+001
14,2018-06-20 09:44:33.038000,0.815000,2.759582e+001
15,2018-06-20 09:44:33.101000,0.878000,2.760852e+001
16,2018-06-20 09:44:33.164000,0.941000,2.759027e+001
17,2018-06-20 09:44:33.228000,1.005000,2.761645e+001
18,2018-06-20 09:44:33.284000,1.061000,2.764659e+001
19,2018-06-20 09:44:33.347000,1.124000,2.765412e+001
20,2018-06-20 09:44:33.409000,1.186000,2.765769e+001
21,2018-06-20 09:44:33.472000,1.249000,2.765967e+001
22,2018-06-20 09:44:33.542000,1.319000,2.761288e+001
23,2018-06-20 09:44:33.599000,1.376000,2.760138e+001
24,2018-06-20 09:44:33.662000,1.439000,2.758551e+001
25,2018-06-20 09:44:33.725000,1.502000,2.757757e+001
26,2018-06-20 09:44:33.788000,1.565000,2.756170e+001
27,2018-06-20 09:44:33.852000,1.629000,2.756170e+001
28,2018-06-20 09:44:33.909000,1.686000,2.757361e+001
29,2018-06-20 09:44:33.972000,1.749000,2.758273e+001
30,2018-06-20 09:44:34.035000,1.812000,2.764896e+001
31,2018-06-20 09:44:34.098000,1.875000,2.776778e+001
32,2018-06-20 09:44:34.166000,1.943000,2.790068e+001
33,2018-06-20 09:44:34.221000,1.998000,2.823392e+001
34,2018-06-20 09:44:34.284000,2.061000,2.846012e+001
35,2018-06-20 09:44:34.347000,2.124000,2.868694e+001
36,2018-06-20 09:44:34.411000,2.188000,2.888621e+001
37,2018-06-20 09:44:34.472000,2.249000,2.903148e+001
38,2018-06-20 09:44:34.535000,2.312000,2.913632e+001
39,2018-06-20 09:44:34.598000,2.375000,2.919651e+001
40,2018-06-20 09:44:34.661000,2.438000,2.929062e+001
41,2018-06-20 09:44:34.720000,2.497000,2.945639e+001
42,2018-06-20 09:44:34.786000,2.563000,2.975840e+001
43,2018-06-20 09:44:34.849000,2.626000,3.002769e+001
44,2018-06-20 09:44:34.921000,2.698000,3.038462e+001
45,2018-06-20 09:44:34.974000,2.751000,3.082491e+001
46,2018-06-20 09:44:35.037000,2.814000,3.110343e+001
47,2018-06-20 09:44:35.101000,2.878000,3.172655e+001
48,2018-06-20 09:44:35.156000,2.933000,3.222171e+001
49,2018-06-20 09:44:35.219000,2.996000,3.293403e+001
50,2018-06-20 09:44:35.282000,3.059000,3.376316e+001
51,2018-06-20 09:44:35.344000,3.121000,3.487908e+001
52,2018-06-20 09:44:35.408000,3.185000,3.559178e+001
53,2018-06-20 09:44:35.469000,3.246000,3.577424e+001
54,2018-06-20 09:44:35.532000,3.309000,3.578426e+001
55,2018-06-20 09:44:35.595000,3.372000,3.587176e+001
56,2018-06-20 09:44:35.657000,3.434000,3.582051e+001
57,2018-06-20 09:44:35.721000,3.498000,3.566928e+001
58,2018-06-20 09:44:35.787000,3.564000,3.547245e+001
59,2018-06-20 09:44:35.842000,3.619000,3.516390e+001
60,2018-06-20 09:44:35.922000,3.699000,3.484342e+001
61,2018-06-20 09:44:35.968000,3.745000,3.468388e+001
62,2018-06-20 09:44:36.032000,3.809000,3.438434e+001
63,2018-06-20 09:44:36.095000,3.872000,3.427221e+001
64,2018-06-20 09:44:36.158000,3.935000,3.430056e+001
65,2018-06-20 09:44:36.222000,3.999000,3.454134e+001
66,2018-06-20 09:44:36.282000,4.059000,3.541494e+001
67,2018-06-20 09:44:36.344000,4.121000,3.637742e+001
68,2018-06-20 09:44:36.405000,4.182000,3.671169e+001
69,2018-06-20 09:44:36.467000,4.244000,3.724773e+001
70,2018-06-20 09:44:36.530000,4.307000,3.745818e+001
71,2018-06-20 09:44:36.593000,4.370000,3.746540e+001
72,2018-06-20 09:44:36.657000,4.434000,3.736509e+001
73,2018-06-20 09:44:36.720000,4.497000,3.731300e+001
74,2018-06-20 09:44:36.779000,4.556000,3.720599e+001
75,2018-06-20 09:44:36.842000,4.619000,3.716062e+001
76,2018-06-20 09:44:36.905000,4.682000,3.711185e+001
77,2018-06-20 09:44:36.968000,4.745000,3.707598e+001
78,2018-06-20 09:44:37.031000,4.808000,3.721063e+001
79,2018-06-20 09:44:37.094000,4.871000,3.776382e+001
80,2018-06-20 09:44:37.157000,4.934000,3.836152e+001
81,2018-06-20 09:44:37.220000,4.997000,3.919055e+001
82,2018-06-20 09:44:37.284000,5.061000,3.974691e+001
83,2018-06-20 09:44:37.429000,5.206000,4.000366e+001
84,2018-06-20 09:44:37.465000,5.242000,4.003865e+001
85,2018-06-20 09:44:37.528000,5.305000,3.976038e+001
86,2018-06-20 09:44:37.592000,5.369000,3.967752e+001
87,2018-06-20 09:44:37.655000,5.432000,3.936105e+001
88,2018-06-20 09:44:37.718000,5.495000,3.879753e+001
89,2018-06-20 09:44:37.781000,5.558000,3.709491e+001
90,2018-06-20 09:44:37.844000,5.621000,3.569708e+001
91,2018-06-20 09:44:37.908000,5.685000,3.492207e+001
92,2018-06-20 09:44:37.964000,5.741000,3.464197e+001
93,2018-06-20 09:44:38.031000,5.808000,3.431100e+001
94,2018-06-20 09:44:38.094000,5.871000,3.440154e+001
95,2018-06-20 09:44:38.157000,5.934000,3.488672e+001
96,2018-06-20 09:44:38.242000,6.019000,3.594035e+001
97,2018-06-20 09:44:38.276000,6.053000,3.597907e+001
98,2018-06-20 09:44:38.340000,6.117000,3.605463e+001
99,2018-06-20 09:44:38.401000,6.178000,3.630601e+001
100,2018-06-20 09:44:38.464000,6.241000,3.680148e+001
101,2018-06-20 09:44:38.527000,6.304000,3.698535e+001
102,2018-06-20 09:44:38.590000,6.367000,3.697045e+001
103,2018-06-20 09:44:38.654000,6.431000,3.691478e+001
104,2018-06-20 09:44:38.717000,6.494000,3.671294e+001
105,2018-06-20 09:44:38.776000,6.553000,3.661121e+001
106,2018-06-20 09:44:38.839000,6.616000,3.653575e+001
107,2018-06-20 09:44:38.902000,6.679000,3.652788e+001
108,2018-06-20 09:44:38.965000,6.742000,3.693143e+001
109,2018-06-20 09:44:39.028000,6.805000,3.851386e+001
110,2018-06-20 09:44:39.091000,6.868000,4.079512e+001
111,2018-06-20 09:44:39.154000,6.931000,4.163586e+001
112,2018-06-20 09:44:39.217000,6.994000,4.239043e+001
113,2018-06-20 09:44:39.281000,7.058000,4.314721e+001
114,2018-06-20 09:44:39.344000,7.121000,4.340754e+001
115,2018-06-20 09:44:39.400000,7.177000,4.334727e+001
116,2018-06-20 09:44:39.465000,7.242000,4.308532e+001
117,2018-06-20 09:44:39.526000,7.303000,4.208321e+001
118,2018-06-20 09:44:39.590000,7.367000,4.076263e+001
119,2018-06-20 09:44:39.653000,7.430000,3.979622e+001
120,2018-06-20 09:44:39.716000,7.493000,3.904855e+001
121,2018-06-20 09:44:39.775000,7.552000,3.841783e+001
122,2018-06-20 09:44:39.837000,7.614000,3.810249e+001
123,2018-06-20 09:44:39.901000,7.678000,3.759355e+001
124,2018-06-20 09:44:39.969000,7.746000,3.728250e+001
125,2018-06-20 09:44:40.025000,7.802000,3.702828e+001
126,2018-06-20 09:44:40.088000,7.865000,3.684076e+001
127,2018-06-20 09:44:40.151000,7.928000,3.664521e+001
128,2018-06-20 09:44:40.215000,7.992000,3.639758e+001
129,2018-06-20 09:44:40.274000,8.051000,3.625664e+001
130,2018-06-20 09:44:40.337000,8.114000,3.596466e+001
131,2018-06-20 09:44:40.400000,8.177000,3.573869e+001
132,2018-06-20 09:44:40.463000,8.240000,3.544859e+001
133,2018-06-20 09:44:40.526000,8.303000,3.517224e+001
134,2018-06-20 09:44:40.589000,8.366000,3.487459e+001
135,2018-06-20 09:44:40.665000,8.442000,3.459808e+001
136,2018-06-20 09:44:40.713000,8.490000,3.435543e+001
137,2018-06-20 09:44:40.776000,8.553000,3.411213e+001
138,2018-06-20 09:44:40.840000,8.617000,3.401925e+001
139,2018-06-20 09:44:40.903000,8.680000,3.383500e+001
140,2018-06-20 09:44:40.960000,8.737000,3.370627e+001
141,2018-06-20 09:44:41.024000,8.801000,3.354314e+001
142,2018-06-20 09:44:41.087000,8.864000,3.339019e+001
143,2018-06-20 09:44:41.151000,8.928000,3.325335e+001
144,2018-06-20 09:44:41.219000,8.996000,3.306503e+001
145,2018-06-20 09:44:41.277000,9.054000,3.296936e+001
146,2018-06-20 09:44:41.340000,9.117000,3.290672e+001
147,2018-06-20 09:44:41.409000,9.186000,3.275432e+001
148,2018-06-20 09:44:41.461000,9.238000,3.268745e+001
149,2018-06-20 09:44:41.522000,9.299000,3.259921e+001
150,2018-06-20 09:44:41.585000,9.362000,3.251529e+001
151,2018-06-20 09:44:41.650000,9.427000,3.243049e+001
152,2018-06-20 09:44:41.713000,9.490000,3.233289e+001
153,2018-06-20 09:44:41.777000,9.554000,3.223941e+001
154,2018-06-20 09:44:41.840000,9.617000,3.218481e+001
155,2018-06-20 09:44:41.903000,9.680000,3.206953e+001
156,2018-06-20 09:44:41.958000,9.735000,3.192657e+001
157,2018-06-20 09:44:42.022000,9.799000,3.187987e+001
158,2018-06-20 09:44:42.086000,9.863000,3.175858e+001
159,2018-06-20 09:44:42.158000,9.935000,3.161895e+001
160,2018-06-20 09:44:42.212000,9.989000,3.150240e+001
161,2018-06-20 09:44:42.275000,10.052000,3.141197e+001
162,2018-06-20 09:44:42.376000,10.153000,3.126735e+001
163,2018-06-20 09:44:42.403000,10.180000,3.120507e+001
164,2018-06-20 09:44:42.459000,10.236000,3.115911e+001
165,2018-06-20 09:44:42.522000,10.299000,3.107466e+001
166,2018-06-20 09:44:42.584000,10.361000,3.093978e+001
167,2018-06-20 09:44:42.647000,10.424000,3.085067e+001
168,2018-06-20 09:44:42.711000,10.488000,3.071873e+001
169,2018-06-20 09:44:42.770000,10.547000,3.065367e+001
170,2018-06-20 09:44:42.843000,10.620000,3.102327e+001
171,2018-06-20 09:44:42.896000,10.673000,3.073966e+001
172,2018-06-20 09:44:42.959000,10.736000,3.115508e+001
173,2018-06-20 09:44:43.024000,10.801000,3.198592e+001
174,2018-06-20 09:44:43.085000,10.862000,3.176032e+001
175,2018-06-20 09:44:43.148000,10.925000,3.122621e+001
176,2018-06-20 09:44:43.211000,10.988000,3.093312e+001
177,2018-06-20 09:44:43.274000,11.051000,3.087590e+001
178,2018-06-20 09:44:43.338000,11.115000,3.087321e+001
179,2018-06-20 09:44:43.401000,11.178000,3.088011e+001
180,2018-06-20 09:44:43.456000,11.233000,3.098380e+001
181,2018-06-20 09:44:43.519000,11.296000,3.102905e+001
182,2018-06-20 09:44:43.582000,11.359000,3.094075e+001
183,2018-06-20 09:44:43.646000,11.423000,3.079663e+001
184,2018-06-20 09:44:43.709000,11.486000,3.072310e+001
185,2018-06-20 09:44:43.777000,11.554000,3.067415e+001
186,2018-06-20 09:44:43.835000,11.612000,3.066914e+001
187,2018-06-20 09:44:43.898000,11.675000,3.080852e+001
188,2018-06-20 09:44:43.962000,11.739000,3.100099e+001
189,2018-06-20 09:44:44.017000,11.794000,3.112557e+001
190,2018-06-20 09:44:44.080000,11.857000,3.120795e+001
191,2018-06-20 09:44:44.143000,11.920000,3.128219e+001
192,2018-06-20 09:44:44.206000,11.983000,3.128450e+001
193,2018-06-20 09:44:44.270000,12.047000,3.132358e+001
194,2018-06-20 09:44:44.330000,12.107000,3.147961e+001
195,2018-06-20 09:44:44.393000,12.170000,3.170858e+001
196,2018-06-20 09:44:44.456000,12.233000,3.190842e+001
197,2018-06-20 09:44:44.519000,12.296000,3.205266e+001
198,2018-06-20 09:44:44.581000,12.358000,3.212951e+001
199,2018-06-20 09:44:44.644000,12.421000,3.216330e+001
200,2018-06-20 09:44:44.707000,12.484000,3.218378e+001
201,2018-06-20 09:44:44.772000,12.549000,3.219740e+001
202,2018-06-20 09:44:44.831000,12.608000,3.219363e+001
203,2018-06-20 09:44:44.895000,12.672000,3.220615e+001
204,2018-06-20 09:44:44.958000,12.735000,3.220393e+001
205,2018-06-20 09:44:45.021000,12.798000,3.221197e+001
206,2018-06-20 09:44:45.079000,12.856000,3.219637e+001
207,2018-06-20 09:44:45.142000,12.919000,3.218688e+001
208,2018-06-20 09:44:45.212000,12.989000,3.217815e+001
209,2018-06-20 09:44:45.270000,13.047000,3.217396e+001
210,2018-06-20 09:44:45.333000,13.110000,3.215528e+001
211,2018-06-20 09:44:45.396000,13.173000,3.210295e+001
212,2018-06-20 09:44:45.453000,13.230000,3.204910e+001
213,2018-06-20 09:44:45.519000,13.296000,3.198791e+001
214,2018-06-20 09:44:45.577000,13.354000,3.194036e+001
215,2018-06-20 09:44:45.640000,13.417000,3.190282e+001
216,2018-06-20 09:44:45.703000,13.480000,3.185220e+001
217,2018-06-20 09:44:45.766000,13.543000,3.179432e+001
218,2018-06-20 09:44:45.830000,13.607000,3.161344e+001
219,2018-06-20 09:44:45.893000,13.670000,3.140588e+001
220,2018-06-20 09:44:45.961000,13.738000,3.131854e+001
221,2018-06-20 09:44:46.019000,13.796000,3.135229e+001
