frame,abstime,reltime,Line 1 [C]
1,2018-06-20 09:04:43.744000,0.000000,2.901386e+001
2,2018-06-20 09:04:43.890000,0.146000,3.032790e+001
3,2018-06-20 09:04:43.943000,0.199000,3.187025e+001
4,2018-06-20 09:04:44.006000,0.262000,3.414748e+001
5,2018-06-20 09:04:44.069000,0.325000,3.363315e+001
6,2018-06-20 09:04:44.132000,0.388000,3.264011e+001
7,2018-06-20 09:04:44.196000,0.452000,3.150523e+001
8,2018-06-20 09:04:44.260000,0.516000,3.099343e+001
9,2018-06-20 09:04:44.318000,0.574000,3.094871e+001
10,2018-06-20 09:04:44.380000,0.636000,3.098072e+001
11,2018-06-20 09:04:44.443000,0.699000,3.099439e+001
12,2018-06-20 09:04:44.506000,0.762000,3.101812e+001
13,2018-06-20 09:04:44.570000,0.826000,3.100219e+001
14,2018-06-20 09:04:44.629000,0.885000,3.102623e+001
15,2018-06-20 09:04:44.692000,0.948000,3.106096e+001
16,2018-06-20 09:04:44.760000,1.016000,3.109275e+001
17,2018-06-20 09:04:44.818000,1.074000,3.113329e+001
18,2018-06-20 09:04:44.879000,1.135000,3.116730e+001
19,2018-06-20 09:04:44.942000,1.198000,3.118804e+001
20,2018-06-20 09:04:45.005000,1.261000,3.121234e+001
21,2018-06-20 09:04:45.068000,1.324000,3.123529e+001
22,2018-06-20 09:04:45.131000,1.387000,3.125148e+001
23,2018-06-20 09:04:45.195000,1.451000,3.125281e+001
24,2018-06-20 09:04:45.258000,1.514000,3.120254e+001
25,2018-06-20 09:04:45.316000,1.572000,3.121131e+001
26,2018-06-20 09:04:45.379000,1.635000,3.137995e+001
27,2018-06-20 09:04:45.440000,1.696000,3.155859e+001
28,2018-06-20 09:04:45.502000,1.758000,3.186200e+001
29,2018-06-20 09:04:45.565000,1.821000,3.218544e+001
30,2018-06-20 09:04:45.639000,1.895000,3.220248e+001
31,2018-06-20 09:04:45.692000,1.948000,3.204202e+001
32,2018-06-20 09:04:45.755000,2.011000,3.254515e+001
33,2018-06-20 09:04:45.819000,2.075000,3.316068e+001
34,2018-06-20 09:04:45.882000,2.138000,3.385957e+001
35,2018-06-20 09:04:45.939000,2.195000,3.409969e+001
36,2018-06-20 09:04:46.004000,2.260000,3.436727e+001
37,2018-06-20 09:04:46.067000,2.323000,3.446775e+001
38,2018-06-20 09:04:46.131000,2.387000,3.373214e+001
39,2018-06-20 09:04:46.194000,2.450000,3.297289e+001
40,2018-06-20 09:04:46.261000,2.517000,3.070898e+001
41,2018-06-20 09:04:46.313000,2.569000,3.083151e+001
42,2018-06-20 09:04:46.376000,2.632000,3.104424e+001
43,2018-06-20 09:04:46.438000,2.694000,3.134539e+001
44,2018-06-20 09:04:46.509000,2.765000,3.203733e+001
45,2018-06-20 09:04:46.564000,2.820000,3.265546e+001
46,2018-06-20 09:04:46.627000,2.883000,3.285509e+001
47,2018-06-20 09:04:46.690000,2.946000,3.289568e+001
48,2018-06-20 09:04:46.753000,3.009000,3.290399e+001
49,2018-06-20 09:04:46.816000,3.072000,3.291582e+001
50,2018-06-20 09:04:46.879000,3.135000,3.289442e+001
51,2018-06-20 09:04:46.938000,3.194000,3.288004e+001
52,2018-06-20 09:04:47.001000,3.257000,3.286248e+001
53,2018-06-20 09:04:47.065000,3.321000,3.285035e+001
54,2018-06-20 09:04:47.142000,3.398000,3.278419e+001
55,2018-06-20 09:04:47.191000,3.447000,3.272183e+001
56,2018-06-20 09:04:47.254000,3.510000,3.266358e+001
57,2018-06-20 09:04:47.317000,3.573000,3.259889e+001
58,2018-06-20 09:04:47.381000,3.637000,3.255147e+001
59,2018-06-20 09:04:47.440000,3.696000,3.253896e+001
60,2018-06-20 09:04:47.499000,3.755000,3.251204e+001
61,2018-06-20 09:04:47.565000,3.821000,3.249055e+001
62,2018-06-20 09:04:47.628000,3.884000,3.249087e+001
63,2018-06-20 09:04:47.692000,3.948000,3.251011e+001
64,2018-06-20 09:04:47.755000,4.011000,3.246290e+001
65,2018-06-20 09:04:47.818000,4.074000,3.141347e+001
66,2018-06-20 09:04:47.889000,4.145000,3.135533e+001
67,2018-06-20 09:04:47.936000,4.192000,3.100639e+001
68,2018-06-20 09:04:47.998000,4.254000,2.857349e+001
69,2018-06-20 09:04:48.071000,4.327000,2.781318e+001
70,2018-06-20 09:04:48.124000,4.380000,2.766754e+001
71,2018-06-20 09:04:48.187000,4.443000,2.755918e+001
72,2018-06-20 09:04:48.250000,4.506000,2.749135e+001
73,2018-06-20 09:04:48.314000,4.570000,2.744599e+001
74,2018-06-20 09:04:48.373000,4.629000,2.742784e+001
75,2018-06-20 09:04:48.436000,4.692000,2.739019e+001
76,2018-06-20 09:04:48.499000,4.755000,2.735352e+001
77,2018-06-20 09:04:48.562000,4.818000,2.732122e+001
78,2018-06-20 09:04:48.626000,4.882000,2.731146e+001
79,2018-06-20 09:04:48.725000,4.981000,2.728554e+001
80,2018-06-20 09:04:48.753000,5.009000,2.727039e+001
81,2018-06-20 09:04:48.815000,5.071000,2.725793e+001
82,2018-06-20 09:04:48.878000,5.134000,2.725355e+001
83,2018-06-20 09:04:48.934000,5.190000,2.724682e+001
84,2018-06-20 09:04:48.997000,5.253000,2.725052e+001
85,2018-06-20 09:04:49.060000,5.316000,2.723773e+001
86,2018-06-20 09:04:49.123000,5.379000,2.720774e+001
87,2018-06-20 09:04:49.188000,5.444000,2.719326e+001
88,2018-06-20 09:04:49.251000,5.507000,2.718045e+001
89,2018-06-20 09:04:49.314000,5.570000,2.716529e+001
90,2018-06-20 09:04:49.379000,5.635000,2.714809e+001
91,2018-06-20 09:04:49.436000,5.692000,2.714236e+001
92,2018-06-20 09:04:49.497000,5.753000,2.714000e+001
93,2018-06-20 09:04:49.560000,5.816000,2.714607e+001
94,2018-06-20 09:04:49.621000,5.877000,2.718146e+001
95,2018-06-20 09:04:49.684000,5.940000,3.078960e+001
96,2018-06-20 09:04:49.747000,6.003000,3.131083e+001
97,2018-06-20 09:04:49.813000,6.069000,3.086813e+001
98,2018-06-20 09:04:49.877000,6.133000,3.060743e+001
99,2018-06-20 09:04:49.932000,6.188000,3.047324e+001
100,2018-06-20 09:04:49.995000,6.251000,3.041867e+001
101,2018-06-20 09:04:50.058000,6.314000,3.043992e+001
102,2018-06-20 09:04:50.121000,6.377000,3.053433e+001
103,2018-06-20 09:04:50.185000,6.441000,3.057479e+001
104,2018-06-20 09:04:50.248000,6.504000,3.053692e+001
105,2018-06-20 09:04:50.323000,6.579000,3.044743e+001
106,2018-06-20 09:04:50.369000,6.625000,3.039775e+001
107,2018-06-20 09:04:50.432000,6.688000,3.028327e+001
108,2018-06-20 09:04:50.494000,6.750000,3.014703e+001
109,2018-06-20 09:04:50.557000,6.813000,2.992496e+001
110,2018-06-20 09:04:50.620000,6.876000,2.975275e+001
111,2018-06-20 09:04:50.683000,6.939000,2.960829e+001
112,2018-06-20 09:04:50.746000,7.002000,2.959677e+001
113,2018-06-20 09:04:50.810000,7.066000,2.960665e+001
114,2018-06-20 09:04:50.873000,7.129000,2.853080e+001
115,2018-06-20 09:04:50.931000,7.187000,2.778296e+001
116,2018-06-20 09:04:50.998000,7.254000,2.756628e+001
