frame,abstime,reltime,Line 1 [C]
1,2018-06-20 09:26:52.263000,0.000000,2.791854e+001
2,2018-06-20 09:26:52.336000,0.073000,2.790709e+001
3,2018-06-20 09:26:52.391000,0.128000,2.789917e+001
4,2018-06-20 09:26:52.446000,0.183000,2.789128e+001
5,2018-06-20 09:26:52.509000,0.246000,2.789284e+001
6,2018-06-20 09:26:52.572000,0.309000,2.789797e+001
7,2018-06-20 09:26:52.634000,0.371000,2.791140e+001
8,2018-06-20 09:26:52.698000,0.435000,2.789876e+001
9,2018-06-20 09:26:52.758000,0.495000,2.790708e+001
10,2018-06-20 09:26:52.821000,0.558000,2.789958e+001
11,2018-06-20 09:26:52.888000,0.625000,2.790430e+001
12,2018-06-20 09:26:52.948000,0.685000,2.791499e+001
13,2018-06-20 09:26:53.020000,0.757000,2.792723e+001
14,2018-06-20 09:26:53.075000,0.812000,2.793356e+001
15,2018-06-20 09:26:53.138000,0.875000,2.794226e+001
16,2018-06-20 09:26:53.201000,0.938000,2.794027e+001
17,2018-06-20 09:26:53.259000,0.996000,2.791616e+001
18,2018-06-20 09:26:53.323000,1.060000,2.792246e+001
19,2018-06-20 09:26:53.386000,1.123000,2.791455e+001
20,2018-06-20 09:26:53.449000,1.186000,2.789560e+001
21,2018-06-20 09:26:53.512000,1.249000,2.787544e+001
22,2018-06-20 09:26:53.581000,1.318000,2.789086e+001
23,2018-06-20 09:26:53.639000,1.376000,2.787781e+001
24,2018-06-20 09:26:53.695000,1.432000,2.789675e+001
25,2018-06-20 09:26:53.758000,1.495000,2.790545e+001
26,2018-06-20 09:26:53.821000,1.558000,2.789833e+001
27,2018-06-20 09:26:53.884000,1.621000,2.789911e+001
28,2018-06-20 09:26:53.948000,1.685000,2.791216e+001
29,2018-06-20 09:26:54.011000,1.748000,2.791410e+001
30,2018-06-20 09:26:54.074000,1.811000,2.790107e+001
31,2018-06-20 09:26:54.133000,1.870000,2.788011e+001
32,2018-06-20 09:26:54.196000,1.933000,2.787853e+001
33,2018-06-20 09:26:54.259000,1.996000,2.787855e+001
34,2018-06-20 09:26:54.322000,2.059000,2.788368e+001
35,2018-06-20 09:26:54.385000,2.122000,2.788526e+001
36,2018-06-20 09:26:54.465000,2.202000,2.787379e+001
37,2018-06-20 09:26:54.511000,2.248000,2.787379e+001
38,2018-06-20 09:26:54.575000,2.312000,2.790029e+001
39,2018-06-20 09:26:54.638000,2.375000,2.790147e+001
40,2018-06-20 09:26:54.695000,2.432000,2.791019e+001
41,2018-06-20 09:26:54.758000,2.495000,2.793195e+001
42,2018-06-20 09:26:54.819000,2.556000,2.794023e+001
43,2018-06-20 09:26:54.883000,2.620000,2.793393e+001
44,2018-06-20 09:26:54.946000,2.683000,2.792958e+001
45,2018-06-20 09:26:55.009000,2.746000,2.794303e+001
46,2018-06-20 09:26:55.072000,2.809000,2.793435e+001
47,2018-06-20 09:26:55.134000,2.871000,2.791025e+001
48,2018-06-20 09:26:55.204000,2.941000,2.791776e+001
49,2018-06-20 09:26:55.255000,2.992000,2.791896e+001
50,2018-06-20 09:26:55.318000,3.055000,2.792093e+001
51,2018-06-20 09:26:55.382000,3.119000,2.792487e+001
52,2018-06-20 09:26:55.444000,3.181000,2.792684e+001
53,2018-06-20 09:26:55.508000,3.245000,2.791342e+001
54,2018-06-20 09:26:55.571000,3.308000,2.791301e+001
55,2018-06-20 09:26:55.634000,3.371000,2.791222e+001
56,2018-06-20 09:26:55.755000,3.492000,2.792528e+001
57,2018-06-20 09:26:55.819000,3.556000,2.793557e+001
58,2018-06-20 09:26:55.882000,3.619000,2.792965e+001
59,2018-06-20 09:26:55.952000,3.689000,2.794981e+001
60,2018-06-20 09:26:56.010000,3.747000,2.798610e+001
61,2018-06-20 09:26:56.073000,3.810000,2.828897e+001
62,2018-06-20 09:26:56.128000,3.865000,2.857536e+001
63,2018-06-20 09:26:56.193000,3.930000,2.875812e+001
64,2018-06-20 09:26:56.256000,3.993000,2.890524e+001
65,2018-06-20 09:26:56.317000,4.054000,2.900893e+001
66,2018-06-20 09:26:56.380000,4.117000,2.915881e+001
67,2018-06-20 09:26:56.444000,4.181000,2.929425e+001
68,2018-06-20 09:26:56.507000,4.244000,2.936897e+001
69,2018-06-20 09:26:56.570000,4.307000,2.936597e+001
70,2018-06-20 09:26:56.633000,4.370000,2.935912e+001
71,2018-06-20 09:26:56.694000,4.431000,2.931505e+001
72,2018-06-20 09:26:56.754000,4.491000,2.928268e+001
73,2018-06-20 09:26:56.823000,4.560000,2.934693e+001
74,2018-06-20 09:26:56.878000,4.615000,2.939866e+001
75,2018-06-20 09:26:56.941000,4.678000,2.955433e+001
76,2018-06-20 09:26:57.004000,4.741000,2.985176e+001
77,2018-06-20 09:26:57.067000,4.804000,3.016234e+001
78,2018-06-20 09:26:57.130000,4.867000,3.062756e+001
79,2018-06-20 09:26:57.192000,4.929000,3.110069e+001
80,2018-06-20 09:26:57.255000,4.992000,3.163033e+001
81,2018-06-20 09:26:57.314000,5.051000,3.189156e+001
82,2018-06-20 09:26:57.377000,5.114000,3.288728e+001
83,2018-06-20 09:26:57.443000,5.180000,3.405348e+001
84,2018-06-20 09:26:57.509000,5.246000,3.510328e+001
85,2018-06-20 09:26:57.563000,5.300000,3.580458e+001
86,2018-06-20 09:26:57.626000,5.363000,3.650515e+001
87,2018-06-20 09:26:57.693000,5.430000,3.714882e+001
88,2018-06-20 09:26:57.752000,5.489000,3.747538e+001
89,2018-06-20 09:26:57.816000,5.553000,3.815290e+001
90,2018-06-20 09:26:57.876000,5.613000,3.867934e+001
91,2018-06-20 09:26:57.939000,5.676000,3.903490e+001
92,2018-06-20 09:26:58.002000,5.739000,3.924568e+001
93,2018-06-20 09:26:58.065000,5.802000,3.933393e+001
94,2018-06-20 09:26:58.129000,5.866000,3.943839e+001
95,2018-06-20 09:26:58.191000,5.928000,3.950677e+001
96,2018-06-20 09:26:58.250000,5.987000,3.955870e+001
97,2018-06-20 09:26:58.323000,6.060000,3.981415e+001
98,2018-06-20 09:26:58.376000,6.113000,3.987650e+001
99,2018-06-20 09:26:58.440000,6.177000,4.008173e+001
100,2018-06-20 09:26:58.503000,6.240000,4.044873e+001
101,2018-06-20 09:26:58.566000,6.303000,4.093303e+001
102,2018-06-20 09:26:58.629000,6.366000,4.178390e+001
103,2018-06-20 09:26:58.688000,6.425000,4.314461e+001
104,2018-06-20 09:26:58.752000,6.489000,4.377525e+001
105,2018-06-20 09:26:58.815000,6.552000,4.498798e+001
