frame,abstime,reltime,Line 1 [C]
285,2018-06-20 10:38:17.904000,0.000000,2.835186e+001
286,2018-06-20 10:38:17.967000,0.063000,2.832991e+001
287,2018-06-20 10:38:18.028000,0.124000,2.832106e+001
288,2018-06-20 10:38:18.098000,0.194000,2.831490e+001
289,2018-06-20 10:38:18.168000,0.264000,2.831990e+001
290,2018-06-20 10:38:18.216000,0.312000,2.831143e+001
291,2018-06-20 10:38:18.279000,0.375000,2.833608e+001
292,2018-06-20 10:38:18.340000,0.436000,2.834032e+001
293,2018-06-20 10:38:18.403000,0.499000,2.833492e+001
294,2018-06-20 10:38:18.466000,0.562000,2.833724e+001
295,2018-06-20 10:38:18.527000,0.623000,2.834186e+001
296,2018-06-20 10:38:18.595000,0.691000,2.832954e+001
297,2018-06-20 10:38:18.654000,0.750000,2.833801e+001
298,2018-06-20 10:38:18.719000,0.815000,2.834033e+001
299,2018-06-20 10:38:18.783000,0.879000,2.833108e+001
300,2018-06-20 10:38:18.839000,0.935000,2.833377e+001
301,2018-06-20 10:38:18.902000,0.998000,2.832684e+001
302,2018-06-20 10:38:18.964000,1.060000,2.830796e+001
303,2018-06-20 10:38:19.027000,1.123000,2.832375e+001
304,2018-06-20 10:38:19.090000,1.186000,2.834840e+001
305,2018-06-20 10:38:19.153000,1.249000,2.833685e+001
306,2018-06-20 10:38:19.214000,1.310000,2.832953e+001
307,2018-06-20 10:38:19.276000,1.372000,2.833146e+001
308,2018-06-20 10:38:19.339000,1.435000,2.832183e+001
309,2018-06-20 10:38:19.402000,1.498000,2.832876e+001
310,2018-06-20 10:38:19.465000,1.561000,2.833454e+001
311,2018-06-20 10:38:19.542000,1.638000,2.833338e+001
312,2018-06-20 10:38:19.588000,1.684000,2.831528e+001
313,2018-06-20 10:38:19.651000,1.747000,2.830488e+001
314,2018-06-20 10:38:19.713000,1.809000,2.830103e+001
315,2018-06-20 10:38:19.776000,1.872000,2.830027e+001
316,2018-06-20 10:38:19.839000,1.935000,2.830296e+001
317,2018-06-20 10:38:19.902000,1.998000,2.830605e+001
318,2018-06-20 10:38:19.965000,2.061000,2.827907e+001
319,2018-06-20 10:38:20.026000,2.122000,2.827637e+001
320,2018-06-20 10:38:20.089000,2.185000,2.826867e+001
321,2018-06-20 10:38:20.151000,2.247000,2.826905e+001
322,2018-06-20 10:38:20.216000,2.312000,2.825209e+001
323,2018-06-20 10:38:20.278000,2.374000,2.824399e+001
324,2018-06-20 10:38:20.340000,2.436000,2.824785e+001
325,2018-06-20 10:38:20.403000,2.499000,2.824053e+001
326,2018-06-20 10:38:20.462000,2.558000,2.824438e+001
327,2018-06-20 10:38:20.526000,2.622000,2.825903e+001
328,2018-06-20 10:38:20.589000,2.685000,2.825325e+001
329,2018-06-20 10:38:20.651000,2.747000,2.825017e+001
330,2018-06-20 10:38:20.714000,2.810000,2.823706e+001
331,2018-06-20 10:38:20.777000,2.873000,2.823243e+001
332,2018-06-20 10:38:20.841000,2.937000,2.822780e+001
333,2018-06-20 10:38:20.915000,3.011000,2.821893e+001
334,2018-06-20 10:38:20.961000,3.057000,2.823281e+001
335,2018-06-20 10:38:21.050000,3.146000,2.823397e+001
336,2018-06-20 10:38:21.087000,3.183000,2.821662e+001
337,2018-06-20 10:38:21.151000,3.247000,2.824091e+001
338,2018-06-20 10:38:21.215000,3.311000,2.824323e+001
339,2018-06-20 10:38:21.277000,3.373000,2.823976e+001
340,2018-06-20 10:38:21.340000,3.436000,2.823398e+001
341,2018-06-20 10:38:21.402000,3.498000,2.824477e+001
342,2018-06-20 10:38:21.460000,3.556000,2.824593e+001
343,2018-06-20 10:38:21.523000,3.619000,2.823783e+001
344,2018-06-20 10:38:21.586000,3.682000,2.823128e+001
345,2018-06-20 10:38:21.649000,3.745000,2.823899e+001
346,2018-06-20 10:38:21.712000,3.808000,2.825055e+001
347,2018-06-20 10:38:21.776000,3.872000,2.824361e+001
348,2018-06-20 10:38:21.839000,3.935000,2.824554e+001
349,2018-06-20 10:38:21.902000,3.998000,2.825595e+001
350,2018-06-20 10:38:21.959000,4.055000,2.826250e+001
351,2018-06-20 10:38:22.022000,4.118000,2.827368e+001
352,2018-06-20 10:38:22.084000,4.180000,2.826097e+001
