frame,abstime,reltime,Line 1 [C]
1,2018-06-20 10:15:43.060000,0.000000,2.785470e+001
2,2018-06-20 10:15:43.116000,0.056000,2.784426e+001
3,2018-06-20 10:15:43.175000,0.115000,2.783511e+001
4,2018-06-20 10:15:43.237000,0.177000,2.784469e+001
5,2018-06-20 10:15:43.300000,0.240000,2.784774e+001
6,2018-06-20 10:15:43.362000,0.302000,2.784513e+001
7,2018-06-20 10:15:43.426000,0.366000,2.784339e+001
8,2018-06-20 10:15:43.488000,0.428000,2.784774e+001
9,2018-06-20 10:15:43.554000,0.494000,2.782641e+001
10,2018-06-20 10:15:43.622000,0.562000,2.783294e+001
11,2018-06-20 10:15:43.674000,0.614000,2.783120e+001
12,2018-06-20 10:15:43.738000,0.678000,2.782641e+001
13,2018-06-20 10:15:43.802000,0.742000,2.781073e+001
14,2018-06-20 10:15:43.868000,0.808000,2.782118e+001
15,2018-06-20 10:15:43.924000,0.864000,2.782467e+001
16,2018-06-20 10:15:43.988000,0.928000,2.782684e+001
17,2018-06-20 10:15:44.049000,0.989000,2.783250e+001
18,2018-06-20 10:15:44.114000,1.054000,2.781900e+001
19,2018-06-20 10:15:44.174000,1.114000,2.782031e+001
20,2018-06-20 10:15:44.238000,1.178000,2.781291e+001
21,2018-06-20 10:15:44.300000,1.240000,2.781030e+001
22,2018-06-20 10:15:44.363000,1.303000,2.780028e+001
23,2018-06-20 10:15:44.426000,1.366000,2.780463e+001
24,2018-06-20 10:15:44.500000,1.440000,2.782336e+001
25,2018-06-20 10:15:44.549000,1.489000,2.783598e+001
26,2018-06-20 10:15:44.615000,1.555000,2.782858e+001
27,2018-06-20 10:15:44.673000,1.613000,2.783294e+001
28,2018-06-20 10:15:44.735000,1.675000,2.783555e+001
29,2018-06-20 10:15:44.802000,1.742000,2.784208e+001
30,2018-06-20 10:15:44.864000,1.804000,2.783685e+001
31,2018-06-20 10:15:44.922000,1.862000,2.782553e+001
32,2018-06-20 10:15:44.986000,1.926000,2.782728e+001
33,2018-06-20 10:15:45.052000,1.992000,2.784338e+001
34,2018-06-20 10:15:45.111000,2.051000,2.784121e+001
35,2018-06-20 10:15:45.209000,2.149000,2.784078e+001
36,2018-06-20 10:15:45.237000,2.177000,2.784643e+001
37,2018-06-20 10:15:45.297000,2.237000,2.785427e+001
38,2018-06-20 10:15:45.365000,2.305000,2.788126e+001
39,2018-06-20 10:15:45.427000,2.367000,2.789562e+001
40,2018-06-20 10:15:45.490000,2.430000,2.790432e+001
41,2018-06-20 10:15:45.554000,2.494000,2.789083e+001
42,2018-06-20 10:15:45.609000,2.549000,2.789431e+001
43,2018-06-20 10:15:45.672000,2.612000,2.790649e+001
44,2018-06-20 10:15:45.733000,2.673000,2.790214e+001
45,2018-06-20 10:15:45.796000,2.736000,2.790344e+001
46,2018-06-20 10:15:45.860000,2.800000,2.790214e+001
47,2018-06-20 10:15:45.923000,2.863000,2.791127e+001
48,2018-06-20 10:15:45.991000,2.931000,2.793433e+001
49,2018-06-20 10:15:46.049000,2.989000,2.795434e+001
50,2018-06-20 10:15:46.112000,3.052000,2.798434e+001
51,2018-06-20 10:15:46.172000,3.112000,2.804648e+001
52,2018-06-20 10:15:46.235000,3.175000,2.811639e+001
53,2018-06-20 10:15:46.295000,3.235000,2.817281e+001
54,2018-06-20 10:15:46.358000,3.298000,2.819538e+001
55,2018-06-20 10:15:46.421000,3.361000,2.823310e+001
56,2018-06-20 10:15:46.485000,3.425000,2.826521e+001
57,2018-06-20 10:15:46.548000,3.488000,2.830077e+001
58,2018-06-20 10:15:46.607000,3.547000,2.830554e+001
59,2018-06-20 10:15:46.670000,3.610000,2.832982e+001
60,2018-06-20 10:15:46.731000,3.671000,2.833676e+001
61,2018-06-20 10:15:46.811000,3.751000,2.834543e+001
62,2018-06-20 10:15:46.859000,3.799000,2.835670e+001
63,2018-06-20 10:15:46.922000,3.862000,2.835324e+001
64,2018-06-20 10:15:46.985000,3.925000,2.836234e+001
65,2018-06-20 10:15:47.048000,3.988000,2.835800e+001
66,2018-06-20 10:15:47.112000,4.052000,2.835887e+001
67,2018-06-20 10:15:47.168000,4.108000,2.835974e+001
68,2018-06-20 10:15:47.231000,4.171000,2.834414e+001
69,2018-06-20 10:15:47.293000,4.233000,2.834154e+001
70,2018-06-20 10:15:47.356000,4.296000,2.833028e+001
71,2018-06-20 10:15:47.420000,4.360000,2.831988e+001
72,2018-06-20 10:15:47.486000,4.426000,2.830427e+001
73,2018-06-20 10:15:47.546000,4.486000,2.829300e+001
74,2018-06-20 10:15:47.605000,4.545000,2.828086e+001
75,2018-06-20 10:15:47.667000,4.607000,2.826351e+001
76,2018-06-20 10:15:47.731000,4.671000,2.824139e+001
77,2018-06-20 10:15:47.792000,4.732000,2.822533e+001
78,2018-06-20 10:15:47.855000,4.795000,2.820276e+001
79,2018-06-20 10:15:47.918000,4.858000,2.817758e+001
80,2018-06-20 10:15:47.981000,4.921000,2.817539e+001
81,2018-06-20 10:15:48.045000,4.985000,2.815845e+001
82,2018-06-20 10:15:48.108000,5.048000,2.814324e+001
83,2018-06-20 10:15:48.171000,5.111000,2.815800e+001
84,2018-06-20 10:15:48.238000,5.178000,2.814588e+001
85,2018-06-20 10:15:48.292000,5.232000,2.814241e+001
86,2018-06-20 10:15:48.356000,5.296000,2.811897e+001
87,2018-06-20 10:15:48.416000,5.356000,2.809380e+001
88,2018-06-20 10:15:48.479000,5.419000,2.807946e+001
89,2018-06-20 10:15:48.542000,5.482000,2.808901e+001
90,2018-06-20 10:15:48.605000,5.545000,2.808162e+001
91,2018-06-20 10:15:48.668000,5.608000,2.807121e+001
92,2018-06-20 10:15:48.731000,5.671000,2.805296e+001
93,2018-06-20 10:15:48.791000,5.731000,2.806252e+001
94,2018-06-20 10:15:48.854000,5.794000,2.805253e+001
95,2018-06-20 10:15:48.917000,5.857000,2.804993e+001
96,2018-06-20 10:15:48.981000,5.921000,2.803560e+001
97,2018-06-20 10:15:49.055000,5.995000,2.802561e+001
98,2018-06-20 10:15:49.107000,6.047000,2.801302e+001
99,2018-06-20 10:15:49.170000,6.110000,2.880936e+001
100,2018-06-20 10:15:49.233000,6.173000,2.893122e+001
101,2018-06-20 10:15:49.292000,6.232000,2.835187e+001
102,2018-06-20 10:15:49.353000,6.293000,2.821955e+001
103,2018-06-20 10:15:49.416000,6.356000,2.819580e+001
104,2018-06-20 10:15:49.479000,6.419000,2.817238e+001
105,2018-06-20 10:15:49.542000,6.482000,2.819625e+001
106,2018-06-20 10:15:49.606000,6.546000,2.823093e+001
107,2018-06-20 10:15:49.665000,6.605000,2.824957e+001
108,2018-06-20 10:15:49.728000,6.668000,2.826992e+001
109,2018-06-20 10:15:49.789000,6.729000,2.826645e+001
110,2018-06-20 10:15:49.851000,6.791000,2.826862e+001
111,2018-06-20 10:15:49.922000,6.862000,2.828077e+001
112,2018-06-20 10:15:49.979000,6.919000,2.828337e+001
113,2018-06-20 10:15:50.039000,6.979000,2.827818e+001
114,2018-06-20 10:15:50.102000,7.042000,2.827124e+001
115,2018-06-20 10:15:50.235000,7.175000,2.826125e+001
116,2018-06-20 10:15:50.291000,7.231000,2.826602e+001
117,2018-06-20 10:15:50.352000,7.292000,2.827251e+001
118,2018-06-20 10:15:50.415000,7.355000,2.826947e+001
119,2018-06-20 10:15:50.478000,7.418000,2.827207e+001
120,2018-06-20 10:15:50.541000,7.481000,2.826253e+001
121,2018-06-20 10:15:50.604000,7.544000,2.825647e+001
122,2018-06-20 10:15:50.668000,7.608000,2.823610e+001
123,2018-06-20 10:15:50.730000,7.670000,2.824175e+001
124,2018-06-20 10:15:50.793000,7.733000,2.823568e+001
125,2018-06-20 10:15:50.852000,7.792000,2.822788e+001
126,2018-06-20 10:15:50.915000,7.855000,2.822831e+001
127,2018-06-20 10:15:50.979000,7.919000,2.822527e+001
128,2018-06-20 10:15:51.042000,7.982000,2.823307e+001
129,2018-06-20 10:15:51.105000,8.045000,2.823696e+001
130,2018-06-20 10:15:51.168000,8.108000,2.824867e+001
131,2018-06-20 10:15:51.225000,8.165000,2.825561e+001
132,2018-06-20 10:15:51.290000,8.230000,2.827165e+001
133,2018-06-20 10:15:51.353000,8.293000,2.830589e+001
134,2018-06-20 10:15:51.413000,8.353000,2.833713e+001
135,2018-06-20 10:15:51.488000,8.428000,2.835795e+001
136,2018-06-20 10:15:51.539000,8.479000,2.838220e+001
137,2018-06-20 10:15:51.603000,8.543000,2.839782e+001
138,2018-06-20 10:15:51.666000,8.606000,2.835234e+001
139,2018-06-20 10:15:51.727000,8.667000,2.835926e+001
140,2018-06-20 10:15:51.790000,8.730000,2.832807e+001
141,2018-06-20 10:15:51.850000,8.790000,2.832547e+001
142,2018-06-20 10:15:51.914000,8.854000,2.833284e+001
143,2018-06-20 10:15:51.981000,8.921000,2.830034e+001
144,2018-06-20 10:15:52.036000,8.976000,2.828819e+001
145,2018-06-20 10:15:52.099000,9.039000,2.826653e+001
146,2018-06-20 10:15:52.162000,9.102000,2.824356e+001
147,2018-06-20 10:15:52.229000,9.169000,2.817892e+001
148,2018-06-20 10:15:52.287000,9.227000,2.816069e+001
149,2018-06-20 10:15:52.349000,9.289000,2.812465e+001
150,2018-06-20 10:15:52.412000,9.352000,2.811120e+001
151,2018-06-20 10:15:52.475000,9.415000,2.813377e+001
152,2018-06-20 10:15:52.539000,9.479000,2.815417e+001
153,2018-06-20 10:15:52.602000,9.542000,2.817587e+001
154,2018-06-20 10:15:52.665000,9.605000,2.817933e+001
155,2018-06-20 10:15:52.728000,9.668000,2.818323e+001
156,2018-06-20 10:15:52.785000,9.725000,2.815369e+001
157,2018-06-20 10:15:52.850000,9.790000,2.813454e+001
158,2018-06-20 10:15:52.913000,9.853000,2.812583e+001
159,2018-06-20 10:15:52.976000,9.916000,2.812277e+001
160,2018-06-20 10:15:53.056000,9.996000,2.810583e+001
161,2018-06-20 10:15:53.102000,10.042000,2.812623e+001
162,2018-06-20 10:15:53.166000,10.106000,2.814015e+001
163,2018-06-20 10:15:53.229000,10.169000,2.813366e+001
164,2018-06-20 10:15:53.284000,10.224000,2.814276e+001
165,2018-06-20 10:15:53.347000,10.287000,2.815188e+001
166,2018-06-20 10:15:53.410000,10.350000,2.816708e+001
167,2018-06-20 10:15:53.474000,10.414000,2.814104e+001
168,2018-06-20 10:15:53.537000,10.477000,2.812063e+001
169,2018-06-20 10:15:53.600000,10.540000,2.810154e+001
170,2018-06-20 10:15:53.663000,10.603000,2.808591e+001
171,2018-06-20 10:15:53.727000,10.667000,2.807766e+001
172,2018-06-20 10:15:53.787000,10.727000,2.808243e+001
173,2018-06-20 10:15:53.879000,10.819000,2.807937e+001
174,2018-06-20 10:15:53.919000,10.859000,2.808588e+001
175,2018-06-20 10:15:53.972000,10.912000,2.809929e+001
176,2018-06-20 10:15:54.035000,10.975000,2.807542e+001
177,2018-06-20 10:15:54.099000,11.039000,2.808541e+001
178,2018-06-20 10:15:54.162000,11.102000,2.809412e+001
179,2018-06-20 10:15:54.225000,11.165000,2.809282e+001
180,2018-06-20 10:15:54.284000,11.224000,2.811803e+001
181,2018-06-20 10:15:54.346000,11.286000,2.811674e+001
182,2018-06-20 10:15:54.409000,11.349000,2.811847e+001
183,2018-06-20 10:15:54.472000,11.412000,2.812152e+001
184,2018-06-20 10:15:54.535000,11.475000,2.812716e+001
185,2018-06-20 10:15:54.598000,11.538000,2.812240e+001
186,2018-06-20 10:15:54.661000,11.601000,2.812631e+001
187,2018-06-20 10:15:54.725000,11.665000,2.810982e+001
188,2018-06-20 10:15:54.788000,11.728000,2.811504e+001
189,2018-06-20 10:15:54.851000,11.791000,2.810332e+001
190,2018-06-20 10:15:54.913000,11.853000,2.810853e+001
191,2018-06-20 10:15:54.976000,11.916000,2.810204e+001
192,2018-06-20 10:15:55.031000,11.971000,2.810030e+001
193,2018-06-20 10:15:55.094000,12.034000,2.810681e+001
194,2018-06-20 10:15:55.157000,12.097000,2.808945e+001
195,2018-06-20 10:15:55.257000,12.197000,2.807034e+001
196,2018-06-20 10:15:55.283000,12.223000,2.806165e+001
197,2018-06-20 10:15:55.345000,12.285000,2.807338e+001
198,2018-06-20 10:15:55.405000,12.345000,2.807295e+001
199,2018-06-20 10:15:55.468000,12.408000,2.808512e+001
200,2018-06-20 10:15:55.533000,12.473000,2.808816e+001
201,2018-06-20 10:15:55.600000,12.540000,2.809120e+001
202,2018-06-20 10:15:55.655000,12.595000,2.810250e+001
203,2018-06-20 10:15:55.718000,12.658000,2.809381e+001
204,2018-06-20 10:15:55.781000,12.721000,2.810380e+001
205,2018-06-20 10:15:55.842000,12.782000,2.808339e+001
206,2018-06-20 10:15:55.905000,12.845000,2.808773e+001
207,2018-06-20 10:15:55.969000,12.909000,2.808556e+001
208,2018-06-20 10:15:56.032000,12.972000,2.808860e+001
209,2018-06-20 10:15:56.095000,13.035000,2.807817e+001
210,2018-06-20 10:15:56.166000,13.106000,2.806646e+001
211,2018-06-20 10:15:56.220000,13.160000,2.807297e+001
212,2018-06-20 10:15:56.284000,13.224000,2.806950e+001
213,2018-06-20 10:15:56.342000,13.282000,2.805820e+001
214,2018-06-20 10:15:56.405000,13.345000,2.805906e+001
215,2018-06-20 10:15:56.467000,13.407000,2.805472e+001
216,2018-06-20 10:15:56.530000,13.470000,2.806254e+001
217,2018-06-20 10:15:56.594000,13.534000,2.807775e+001
218,2018-06-20 10:15:56.654000,13.594000,2.806688e+001
219,2018-06-20 10:15:56.718000,13.658000,2.806297e+001
220,2018-06-20 10:15:56.781000,13.721000,2.804473e+001
221,2018-06-20 10:15:56.844000,13.784000,2.804604e+001
222,2018-06-20 10:15:56.911000,13.851000,2.804865e+001
223,2018-06-20 10:15:56.968000,13.908000,2.806559e+001
224,2018-06-20 10:15:57.031000,13.971000,2.804821e+001
225,2018-06-20 10:15:57.094000,14.034000,2.806256e+001
226,2018-06-20 10:15:57.157000,14.097000,2.805647e+001
227,2018-06-20 10:15:57.221000,14.161000,2.805126e+001
228,2018-06-20 10:15:57.284000,14.224000,2.805299e+001
229,2018-06-20 10:15:57.340000,14.280000,2.805864e+001
230,2018-06-20 10:15:57.405000,14.345000,2.806255e+001
231,2018-06-20 10:15:57.465000,14.405000,2.806472e+001
232,2018-06-20 10:15:57.529000,14.469000,2.806514e+001
233,2018-06-20 10:15:57.592000,14.532000,2.807817e+001
234,2018-06-20 10:15:57.655000,14.595000,2.807600e+001
235,2018-06-20 10:15:57.718000,14.658000,2.809033e+001
236,2018-06-20 10:15:57.781000,14.721000,2.808076e+001
237,2018-06-20 10:15:57.845000,14.785000,2.807035e+001
238,2018-06-20 10:15:57.901000,14.841000,2.806297e+001
239,2018-06-20 10:15:57.964000,14.904000,2.806515e+001
240,2018-06-20 10:15:58.027000,14.967000,2.806644e+001
241,2018-06-20 10:15:58.090000,15.030000,2.807817e+001
242,2018-06-20 10:15:58.154000,15.094000,2.812739e+001
243,2018-06-20 10:15:58.217000,15.157000,2.930307e+001
244,2018-06-20 10:15:58.280000,15.220000,2.928540e+001
245,2018-06-20 10:15:58.338000,15.278000,2.828300e+001
246,2018-06-20 10:15:58.401000,15.341000,2.817144e+001
247,2018-06-20 10:15:58.465000,15.405000,2.811896e+001
