frame,abstime,reltime,Line 1 [C]
1,2018-06-20 10:06:08.605000,0.000000,2.803128e+001
2,2018-06-20 10:06:08.689000,0.084000,2.800286e+001
3,2018-06-20 10:06:08.721000,0.116000,2.800687e+001
4,2018-06-20 10:06:08.780000,0.175000,2.801657e+001
5,2018-06-20 10:06:08.856000,0.251000,2.801456e+001
6,2018-06-20 10:06:08.936000,0.331000,2.802693e+001
7,2018-06-20 10:06:08.997000,0.392000,2.802659e+001
8,2018-06-20 10:06:09.041000,0.436000,2.802426e+001
9,2018-06-20 10:06:09.104000,0.499000,2.802292e+001
10,2018-06-20 10:06:09.165000,0.560000,2.802292e+001
11,2018-06-20 10:06:09.218000,0.613000,2.796779e+001
12,2018-06-20 10:06:12.479000,3.874000,2.800188e+001
13,2018-06-20 10:06:12.524000,3.919000,2.801245e+001
14,2018-06-20 10:06:12.591000,3.986000,2.800836e+001
15,2018-06-20 10:06:12.652000,4.047000,2.799438e+001
16,2018-06-20 10:06:12.728000,4.123000,2.798450e+001
17,2018-06-20 10:06:12.774000,4.169000,2.798791e+001
18,2018-06-20 10:06:12.835000,4.230000,2.798620e+001
19,2018-06-20 10:06:12.909000,4.304000,2.798552e+001
20,2018-06-20 10:06:12.963000,4.358000,2.798279e+001
21,2018-06-20 10:06:13.026000,4.421000,2.797461e+001
22,2018-06-20 10:06:13.252000,4.647000,2.797324e+001
23,2018-06-20 10:06:13.279000,4.674000,2.797733e+001
24,2018-06-20 10:06:13.338000,4.733000,2.797427e+001
25,2018-06-20 10:06:13.406000,4.801000,2.798654e+001
26,2018-06-20 10:06:13.460000,4.855000,2.797120e+001
27,2018-06-20 10:06:13.523000,4.918000,2.796301e+001
28,2018-06-20 10:06:13.591000,4.986000,2.796438e+001
29,2018-06-20 10:06:13.650000,5.045000,2.797154e+001
30,2018-06-20 10:06:13.713000,5.108000,2.797495e+001
31,2018-06-20 10:06:13.857000,5.252000,2.795312e+001
32,2018-06-20 10:06:13.954000,5.349000,2.794391e+001
33,2018-06-20 10:06:13.982000,5.377000,2.794801e+001
34,2018-06-20 10:06:14.025000,5.420000,2.794835e+001
35,2018-06-20 10:06:14.088000,5.483000,2.795210e+001
36,2018-06-20 10:06:14.148000,5.543000,2.794357e+001
37,2018-06-20 10:06:14.211000,5.606000,2.795858e+001
38,2018-06-20 10:06:14.271000,5.666000,2.793709e+001
39,2018-06-20 10:06:14.373000,5.768000,2.794596e+001
40,2018-06-20 10:06:14.401000,5.796000,2.794528e+001
41,2018-06-20 10:06:14.459000,5.854000,2.795585e+001
42,2018-06-20 10:06:14.522000,5.917000,2.795517e+001
43,2018-06-20 10:06:14.585000,5.980000,2.795244e+001
44,2018-06-20 10:06:14.648000,6.043000,2.795210e+001
45,2018-06-20 10:06:14.711000,6.106000,2.794152e+001
46,2018-06-20 10:06:14.771000,6.166000,2.794630e+001
47,2018-06-20 10:06:14.833000,6.228000,2.795756e+001
48,2018-06-20 10:06:14.896000,6.291000,2.794152e+001
49,2018-06-20 10:06:14.959000,6.354000,2.795960e+001
50,2018-06-20 10:06:15.022000,6.417000,2.795039e+001
51,2018-06-20 10:06:15.085000,6.480000,2.794050e+001
52,2018-06-20 10:06:15.165000,6.560000,2.795756e+001
53,2018-06-20 10:06:15.209000,6.604000,2.795858e+001
54,2018-06-20 10:06:15.270000,6.665000,2.795994e+001
55,2018-06-20 10:06:15.333000,6.728000,2.793982e+001
56,2018-06-20 10:06:15.394000,6.789000,2.795721e+001
57,2018-06-20 10:06:15.458000,6.853000,2.796028e+001
58,2018-06-20 10:06:15.521000,6.916000,2.798722e+001
59,2018-06-20 10:06:15.588000,6.983000,2.800154e+001
60,2018-06-20 10:06:15.645000,7.040000,2.802029e+001
61,2018-06-20 10:06:15.708000,7.103000,2.802916e+001
62,2018-06-20 10:06:15.772000,7.167000,2.802438e+001
63,2018-06-20 10:06:15.835000,7.230000,2.802302e+001
64,2018-06-20 10:06:15.916000,7.311000,2.802064e+001
65,2018-06-20 10:06:15.961000,7.356000,2.802132e+001
66,2018-06-20 10:06:16.024000,7.419000,2.802336e+001
67,2018-06-20 10:06:16.088000,7.483000,2.800837e+001
68,2018-06-20 10:06:16.143000,7.538000,2.800973e+001
69,2018-06-20 10:06:16.206000,7.601000,2.802200e+001
70,2018-06-20 10:06:16.268000,7.663000,2.803768e+001
71,2018-06-20 10:06:16.331000,7.726000,2.802881e+001
72,2018-06-20 10:06:16.395000,7.790000,2.803631e+001
73,2018-06-20 10:06:16.456000,7.851000,2.804995e+001
74,2018-06-20 10:06:16.519000,7.914000,2.804109e+001
75,2018-06-20 10:06:16.582000,7.977000,2.803393e+001
76,2018-06-20 10:06:16.650000,8.045000,2.803188e+001
77,2018-06-20 10:06:16.709000,8.104000,2.804177e+001
78,2018-06-20 10:06:16.768000,8.163000,2.803666e+001
79,2018-06-20 10:06:16.831000,8.226000,2.804961e+001
80,2018-06-20 10:06:16.901000,8.296000,2.806051e+001
81,2018-06-20 10:06:16.955000,8.350000,2.805472e+001
82,2018-06-20 10:06:17.019000,8.414000,2.806255e+001
83,2018-06-20 10:06:17.082000,8.477000,2.807005e+001
84,2018-06-20 10:06:17.145000,8.540000,2.807073e+001
85,2018-06-20 10:06:17.208000,8.603000,2.806835e+001
86,2018-06-20 10:06:17.271000,8.666000,2.806051e+001
87,2018-06-20 10:06:17.338000,8.733000,2.806051e+001
88,2018-06-20 10:06:17.394000,8.789000,2.807652e+001
89,2018-06-20 10:06:17.453000,8.848000,2.805404e+001
90,2018-06-20 10:06:17.516000,8.911000,2.803597e+001
91,2018-06-20 10:06:17.579000,8.974000,2.803222e+001
92,2018-06-20 10:06:17.642000,9.037000,2.808708e+001
93,2018-06-20 10:06:17.705000,9.100000,2.828872e+001
94,2018-06-20 10:06:17.767000,9.162000,2.852063e+001
95,2018-06-20 10:06:17.830000,9.225000,2.875720e+001
96,2018-06-20 10:06:17.891000,9.286000,2.879037e+001
97,2018-06-20 10:06:17.955000,9.350000,2.892345e+001
98,2018-06-20 10:06:18.018000,9.413000,2.895473e+001
99,2018-06-20 10:06:18.081000,9.476000,2.895321e+001
100,2018-06-20 10:06:18.144000,9.539000,2.897460e+001
101,2018-06-20 10:06:18.220000,9.615000,2.898500e+001
102,2018-06-20 10:06:18.271000,9.666000,2.898319e+001
103,2018-06-20 10:06:18.327000,9.722000,2.897991e+001
104,2018-06-20 10:06:18.390000,9.785000,2.898840e+001
105,2018-06-20 10:06:18.453000,9.848000,2.901529e+001
106,2018-06-20 10:06:18.516000,9.911000,2.901011e+001
107,2018-06-20 10:06:18.580000,9.975000,2.902747e+001
108,2018-06-20 10:06:18.642000,10.037000,2.908130e+001
109,2018-06-20 10:06:18.705000,10.100000,2.903485e+001
110,2018-06-20 10:06:18.764000,10.159000,2.893600e+001
111,2018-06-20 10:06:18.827000,10.222000,2.891497e+001
112,2018-06-20 10:06:18.891000,10.286000,2.890029e+001
113,2018-06-20 10:06:18.952000,10.347000,2.883588e+001
114,2018-06-20 10:06:19.023000,10.418000,2.877632e+001
115,2018-06-20 10:06:19.078000,10.473000,2.873965e+001
116,2018-06-20 10:06:19.140000,10.535000,2.866753e+001
117,2018-06-20 10:06:19.204000,10.599000,2.862336e+001
118,2018-06-20 10:06:19.267000,10.662000,2.858477e+001
119,2018-06-20 10:06:19.365000,10.760000,2.852484e+001
120,2018-06-20 10:06:19.397000,10.792000,2.852832e+001
121,2018-06-20 10:06:19.450000,10.845000,2.850562e+001
122,2018-06-20 10:06:19.514000,10.909000,2.847679e+001
123,2018-06-20 10:06:19.576000,10.971000,2.847412e+001
