frame,abstime,reltime,Line 1 [C]
0,2018-06-20 08:51:41.586000,0.000000,2.757872e+001
1,2018-06-20 08:51:41.620000,0.034000,2.757062e+001
2,2018-06-20 08:51:41.653000,0.067000,2.757418e+001
3,2018-06-20 08:51:41.686000,0.100000,2.757095e+001
4,2018-06-20 08:51:41.719000,0.133000,2.757095e+001
5,2018-06-20 08:51:41.752000,0.166000,2.756773e+001
6,2018-06-20 08:51:41.786000,0.200000,2.757030e+001
7,2018-06-20 08:51:41.819000,0.233000,2.756419e+001
8,2018-06-20 08:51:41.854000,0.268000,2.756872e+001
9,2018-06-20 08:51:41.887000,0.301000,2.757099e+001
10,2018-06-20 08:51:41.920000,0.334000,2.757035e+001
11,2018-06-20 08:51:41.953000,0.367000,2.756678e+001
12,2018-06-20 08:51:41.986000,0.400000,2.758166e+001
13,2018-06-20 08:51:42.020000,0.434000,2.758489e+001
14,2018-06-20 08:51:42.053000,0.467000,2.759071e+001
15,2018-06-20 08:51:42.087000,0.501000,2.759233e+001
16,2018-06-20 08:51:42.120000,0.534000,2.761075e+001
17,2018-06-20 08:51:42.153000,0.567000,2.760978e+001
18,2018-06-20 08:51:42.186000,0.600000,2.762853e+001
19,2018-06-20 08:51:42.219000,0.633000,2.762304e+001
20,2018-06-20 08:51:42.252000,0.666000,2.763888e+001
21,2018-06-20 08:51:42.286000,0.700000,2.763274e+001
22,2018-06-20 08:51:42.319000,0.733000,2.764857e+001
23,2018-06-20 08:51:42.353000,0.767000,2.764406e+001
24,2018-06-20 08:51:42.386000,0.800000,2.764665e+001
25,2018-06-20 08:51:42.419000,0.833000,2.764730e+001
26,2018-06-20 08:51:42.452000,0.866000,2.765022e+001
27,2018-06-20 08:51:42.485000,0.899000,2.766088e+001
28,2018-06-20 08:51:42.519000,0.933000,2.766151e+001
29,2018-06-20 08:51:42.552000,0.966000,2.766506e+001
30,2018-06-20 08:51:42.586000,1.000000,2.766539e+001
31,2018-06-20 08:51:42.620000,1.034000,2.767088e+001
32,2018-06-20 08:51:42.653000,1.067000,2.767217e+001
33,2018-06-20 08:51:42.686000,1.100000,2.768187e+001
34,2018-06-20 08:51:42.719000,1.133000,2.768671e+001
35,2018-06-20 08:51:42.753000,1.167000,2.768154e+001
36,2018-06-20 08:51:42.786000,1.200000,2.767992e+001
37,2018-06-20 08:51:42.820000,1.234000,2.767766e+001
38,2018-06-20 08:51:42.853000,1.267000,2.767863e+001
39,2018-06-20 08:51:42.886000,1.300000,2.766765e+001
40,2018-06-20 08:51:42.919000,1.333000,2.765957e+001
41,2018-06-20 08:51:42.952000,1.366000,2.765731e+001
42,2018-06-20 08:51:42.985000,1.399000,2.765635e+001
43,2018-06-20 08:51:43.019000,1.433000,2.766473e+001
44,2018-06-20 08:51:43.052000,1.466000,2.766181e+001
45,2018-06-20 08:51:43.086000,1.500000,2.766924e+001
46,2018-06-20 08:51:43.119000,1.533000,2.766990e+001
47,2018-06-20 08:51:43.152000,1.566000,2.767153e+001
48,2018-06-20 08:51:43.185000,1.599000,2.768218e+001
49,2018-06-20 08:51:43.218000,1.632000,2.768250e+001
50,2018-06-20 08:51:43.252000,1.666000,2.768799e+001
51,2018-06-20 08:51:43.285000,1.699000,2.770993e+001
52,2018-06-20 08:51:43.319000,1.733000,2.770251e+001
53,2018-06-20 08:51:43.353000,1.767000,2.772057e+001
54,2018-06-20 08:51:43.386000,1.800000,2.772575e+001
55,2018-06-20 08:51:43.419000,1.833000,2.773383e+001
56,2018-06-20 08:51:43.452000,1.866000,2.775123e+001
57,2018-06-20 08:51:43.486000,1.900000,2.774188e+001
58,2018-06-20 08:51:43.519000,1.933000,2.774575e+001
59,2018-06-20 08:51:43.552000,1.966000,2.774350e+001
60,2018-06-20 08:51:43.586000,2.000000,2.775928e+001
61,2018-06-20 08:51:43.619000,2.033000,2.775218e+001
