frame,abstime,reltime,Line 1 [C]
1,2018-06-20 09:21:12.601000,0.000000,2.786291e+001
2,2018-06-20 09:21:12.666000,0.065000,2.784715e+001
3,2018-06-20 09:21:12.730000,0.129000,2.784147e+001
4,2018-06-20 09:21:12.785000,0.184000,2.783502e+001
5,2018-06-20 09:21:12.848000,0.247000,2.782491e+001
6,2018-06-20 09:21:12.911000,0.310000,2.781074e+001
7,2018-06-20 09:21:12.973000,0.372000,2.780871e+001
8,2018-06-20 09:21:13.037000,0.436000,2.779578e+001
9,2018-06-20 09:21:13.098000,0.497000,2.778971e+001
10,2018-06-20 09:21:13.160000,0.559000,2.778648e+001
11,2018-06-20 09:21:13.223000,0.622000,2.777800e+001
12,2018-06-20 09:21:13.298000,0.697000,2.777519e+001
13,2018-06-20 09:21:13.350000,0.749000,2.776185e+001
14,2018-06-20 09:21:13.413000,0.812000,2.776104e+001
15,2018-06-20 09:21:13.476000,0.875000,2.775695e+001
16,2018-06-20 09:21:13.534000,0.933000,2.775167e+001
17,2018-06-20 09:21:13.599000,0.998000,2.775532e+001
18,2018-06-20 09:21:13.660000,1.059000,2.775937e+001
19,2018-06-20 09:21:13.723000,1.122000,2.776868e+001
20,2018-06-20 09:21:13.787000,1.186000,2.779581e+001
21,2018-06-20 09:21:13.850000,1.249000,2.779944e+001
22,2018-06-20 09:21:13.909000,1.308000,2.780108e+001
23,2018-06-20 09:21:13.971000,1.370000,2.783664e+001
24,2018-06-20 09:21:14.034000,1.433000,2.781848e+001
25,2018-06-20 09:21:14.098000,1.497000,2.782738e+001
26,2018-06-20 09:21:14.161000,1.560000,2.782821e+001
27,2018-06-20 09:21:14.224000,1.623000,2.783063e+001
28,2018-06-20 09:21:14.287000,1.686000,2.785207e+001
29,2018-06-20 09:21:14.350000,1.749000,2.785935e+001
30,2018-06-20 09:21:14.414000,1.813000,2.785450e+001
31,2018-06-20 09:21:14.477000,1.876000,2.787107e+001
32,2018-06-20 09:21:14.532000,1.931000,2.786580e+001
33,2018-06-20 09:21:14.596000,1.995000,2.786501e+001
34,2018-06-20 09:21:14.659000,2.058000,2.786823e+001
35,2018-06-20 09:21:14.726000,2.125000,2.788686e+001
36,2018-06-20 09:21:14.789000,2.188000,2.787671e+001
37,2018-06-20 09:21:14.858000,2.257000,2.790382e+001
38,2018-06-20 09:21:14.907000,2.306000,2.791107e+001
39,2018-06-20 09:21:14.970000,2.369000,2.789935e+001
40,2018-06-20 09:21:15.034000,2.433000,2.791149e+001
